time,momentary,short_term
4745.9,-20.7,-21.0
4746.0,-20.7,-21.0
4746.1,-20.8,-21.0
4746.2,-20.9,-21.0
4746.3,-21.1,-21.0
4746.4,-21.0,-21.0
4746.5,-18.6,-20.6
4746.6,-17.9,-20.4
4746.7,-17.9,-20.4
4746.8,-18.1,-20.4
4746.9,-20.5,-20.4
4747.0,-21.6,-20.4
4747.1,-21.8,-20.5
4747.2,-21.3,-20.4
4747.3,-21.3,-20.5
4747.4,-22.6,-20.6
4747.5,-23.5,-20.7
4747.6,-24.7,-20.7
4747.7,-24.7,-20.8
4747.8,-24.8,-20.9
4747.9,-24.7,-21.0
4748.0,-24.6,-21.1
4748.1,-25.0,-21.2
4748.2,-24.9,-21.3
4748.3,-24.8,-21.4
4748.4,-25.1,-21.5
4748.5,-25.1,-21.6
4748.6,-25.3,-21.7
4748.7,-25.2,-21.8
4748.8,-25.2,-22.0
4748.9,-24.9,-22.1
4749.0,-24.0,-22.1
4749.1,-23.4,-22.2
4749.2,-23.3,-22.3
4749.3,-23.3,-22.4
4749.4,-23.7,-22.5
4749.5,-24.4,-23.3
4749.6,-24.2,-23.7
4749.7,-24.2,-23.8
4749.8,-23.7,-23.8
4749.9,-23.3,-23.8
4750.0,-23.1,-24.0
4750.1,-22.7,-24.0
4750.2,-22.4,-24.1
4750.3,-21.9,-23.9
4750.4,-21.2,-23.7
4750.5,-20.8,-23.5
4750.6,-19.6,-23.1
4750.7,-18.6,-22.6
4750.8,-17.6,-22.1
4750.9,-16.6,-21.6
4751.0,-16.2,-21.1
4751.1,-15.9,-20.7
4751.2,-15.7,-20.3
4751.3,-15.3,-19.8
4751.4,-15.1,-19.4
4751.5,-15.3,-19.2
4751.6,-15.7,-19.0
4751.7,-16.7,-18.9
4751.8,-17.8,-18.8
4751.9,-18.5,-18.7
4752.0,-19.2,-18.7
4752.1,-19.7,-18.6
4752.2,-19.6,-18.5
4752.3,-19.6,-18.5
4752.4,-19.8,-18.4
4752.5,-20.0,-18.4
4752.6,-20.3,-18.3
4752.7,-20.6,-18.3
4752.8,-19.9,-18.2
4752.9,-20.0,-18.1
4753.0,-20.0,-18.1
4753.1,-19.9,-18.1
4753.2,-20.3,-18.1
4753.3,-20.4,-18.0
4753.4,-20.2,-18.0
4753.5,-18.7,-17.9
4753.6,-16.2,-17.6
4753.7,-15.9,-17.6
4753.8,-16.0,-17.7
4753.9,-16.8,-17.9
4754.0,-19.7,-18.1
4754.1,-19.3,-18.1
4754.2,-17.1,-18.0
4754.3,-15.7,-18.0
4754.4,-15.5,-18.2
4754.5,-15.9,-18.3
4754.6,-17.4,-18.3
4754.7,-19.6,-18.4
4754.8,-20.4,-18.5
4754.9,-20.9,-18.5
4755.0,-20.1,-18.4
4755.1,-19.5,-18.4
4755.2,-19.1,-18.4
4755.3,-19.1,-18.4
4755.4,-19.6,-18.4
4755.5,-20.3,-18.4
4755.6,-20.8,-18.5
4755.7,-19.4,-18.3
4755.8,-17.9,-18.2
4755.9,-17.1,-18.1
4756.0,-16.4,-18.0
4756.1,-17.0,-17.9
4756.2,-18.1,-17.9
4756.3,-18.6,-17.9
4756.4,-19.6,-17.9
4756.5,-19.1,-18.0
4756.6,-16.9,-18.1
4756.7,-16.0,-17.9
4756.8,-15.0,-17.7
4756.9,-14.4,-17.5
4757.0,-15.0,-17.4
4757.1,-15.0,-17.3
4757.2,-15.4,-17.4
4757.3,-16.1,-17.6
4757.4,-16.6,-17.6
4757.5,-17.9,-17.6
4757.6,-18.5,-17.5
4757.7,-17.3,-17.3
4757.8,-17.5,-17.3
4757.9,-17.4,-17.2
4758.0,-17.3,-17.2
4758.1,-17.4,-17.1
4758.2,-17.3,-17.1
4758.3,-17.0,-17.0
4758.4,-17.1,-17.0
4758.5,-18.1,-16.9
4758.6,-18.7,-16.9
4758.7,-18.6,-17.0
4758.8,-18.5,-17.0
4758.9,-18.0,-17.0
4759.0,-17.3,-17.0
4759.1,-16.9,-16.9
4759.2,-16.8,-16.9
4759.3,-17.4,-16.9
4759.4,-17.7,-16.9
4759.5,-18.2,-16.9
4759.6,-18.1,-17.0
4759.7,-18.1,-17.2
4759.8,-18.1,-17.3
4759.9,-18.1,-17.5
4760.0,-18.2,-17.6
4760.1,-17.9,-17.7
4760.2,-17.7,-17.7
4760.3,-17.6,-17.7
4760.4,-17.9,-17.7
4760.5,-18.0,-17.7
4760.6,-18.6,-17.7
4760.7,-19.1,-17.9
4760.8,-19.4,-18.0
4760.9,-19.0,-17.9
4761.0,-18.5,-17.9
4761.1,-18.1,-18.0
4761.2,-18.2,-18.1
4761.3,-18.3,-18.1
4761.4,-18.6,-18.1
4761.5,-19.1,-18.2
4761.6,-18.8,-18.1
4761.7,-18.8,-18.1
4761.8,-18.5,-18.1
4761.9,-18.4,-18.2
4762.0,-18.5,-18.3
4762.1,-18.7,-18.4
4762.2,-19.3,-18.5
4762.3,-17.3,-18.2
4762.4,-16.7,-18.1
4762.5,-16.1,-18.0
4762.6,-15.8,-18.0
4762.7,-16.7,-18.0
4762.8,-17.6,-18.0
4762.9,-18.9,-18.1
4763.0,-20.6,-18.3
4763.1,-21.0,-18.3
4763.2,-19.7,-18.3
4763.3,-16.7,-18.0
4763.4,-14.8,-17.7
4763.5,-14.3,-17.5
4763.6,-13.9,-17.3
4763.7,-14.7,-17.3
4763.8,-16.0,-17.2
4763.9,-16.7,-17.2
4764.0,-17.3,-17.2
4764.1,-17.4,-17.2
4764.2,-17.5,-17.1
4764.3,-18.1,-17.2
4764.4,-18.2,-17.2
4764.5,-16.7,-16.9
4764.6,-15.2,-16.7
4764.7,-14.2,-16.5
4764.8,-14.8,-16.6
4764.9,-16.5,-16.7
4765.0,-19.8,-16.8
4765.1,-28.0,-16.8
4765.2,-32.1,-16.9
4765.3,-25.0,-17.1
4765.4,-22.3,-17.2
4765.5,-21.2,-17.3
4765.6,-20.6,-17.5
4765.7,-21.4,-17.6
4765.8,-22.2,-17.6
4765.9,-22.3,-17.6
4766.0,-21.2,-17.5
4766.1,-20.3,-17.5
4766.2,-20.3,-17.6
4766.3,-20.3,-18.0
4766.4,-20.8,-18.4
4766.5,-21.7,-18.7
4766.6,-21.5,-18.9
4766.7,-20.6,-19.0
4766.8,-20.0,-19.0
4766.9,-19.9,-19.1
4767.0,-20.0,-19.3
4767.1,-20.8,-19.5
4767.2,-21.9,-19.6
4767.3,-21.6,-19.6
4767.4,-20.7,-19.7
4767.5,-19.7,-20.1
4767.6,-19.0,-20.7
4767.7,-18.3,-21.0
4767.8,-17.6,-20.7
4767.9,-17.7,-20.4
4768.0,-16.6,-20.0
4768.1,-15.8,-19.5
4768.2,-15.0,-19.0
4768.3,-14.6,-18.8
4768.4,-14.9,-18.7
4768.5,-15.5,-18.5
4768.6,-16.4,-18.4
4768.7,-16.7,-18.2
4768.8,-16.6,-18.0
4768.9,-16.1,-17.8
4769.0,-16.0,-17.7
4769.1,-16.0,-17.6
4769.2,-16.2,-17.5
4769.3,-16.9,-17.5
4769.4,-16.1,-17.2
4769.5,-15.4,-16.9
4769.6,-15.0,-16.8
4769.7,-14.3,-16.6
4769.8,-14.8,-16.6
4769.9,-15.4,-16.4
4770.0,-15.8,-16.3
4770.1,-16.4,-16.3
4770.2,-16.8,-16.2
4770.3,-17.3,-16.2
4770.4,-18.1,-16.2
4770.5,-19.2,-16.2
4770.6,-20.1,-16.3
4770.7,-20.1,-16.3
4770.8,-18.3,-16.2
4770.9,-16.5,-16.1
4771.0,-15.7,-16.1
4771.1,-15.3,-16.2
4771.2,-15.8,-16.4
4771.3,-16.6,-16.4
4771.4,-17.2,-16.5
4771.5,-17.5,-16.5
4771.6,-17.8,-16.5
4771.7,-18.3,-16.6
4771.8,-19.0,-16.7
4771.9,-20.4,-16.9
4772.0,-21.5,-17.0
4772.1,-20.5,-17.0
4772.2,-17.8,-16.9
4772.3,-16.3,-16.8
4772.4,-15.5,-16.9
4772.5,-15.2,-17.0
4772.6,-15.9,-17.1
4772.7,-16.5,-17.2
4772.8,-16.8,-17.3
4772.9,-17.5,-17.3
4773.0,-17.9,-17.4
4773.1,-18.2,-17.5
4773.2,-19.0,-17.5
4773.3,-19.9,-17.6
4773.4,-21.3,-17.6
4773.5,-19.1,-17.5
4773.6,-17.3,-17.2
4773.7,-16.0,-17.1
4773.8,-15.0,-17.1
4773.9,-15.3,-17.2
4774.0,-16.0,-17.3
4774.1,-16.4,-17.3
4774.2,-17.2,-17.3
4774.3,-17.8,-17.4
4774.4,-18.1,-17.4
4774.5,-19.0,-17.5
4774.6,-20.1,-17.6
4774.7,-21.1,-17.6
4774.8,-22.1,-17.6
4774.9,-19.4,-17.4
4775.0,-17.3,-17.2
4775.1,-16.2,-17.1
4775.2,-15.5,-17.3
4775.3,-16.2,-17.4
4775.4,-17.1,-17.5
4775.5,-17.7,-17.5
4775.6,-18.0,-17.6
4775.7,-18.2,-17.6
4775.8,-18.7,-17.7
4775.9,-19.5,-17.8
4776.0,-20.9,-17.9
4776.1,-22.1,-17.9
4776.2,-21.4,-17.9
4776.3,-18.5,-17.6
4776.4,-16.9,-17.4
4776.5,-15.9,-17.5
4776.6,-15.7,-17.6
4776.7,-16.5,-17.7
4776.8,-17.3,-17.9
4776.9,-17.5,-17.9
4777.0,-17.5,-17.9
4777.1,-17.3,-17.9
4777.2,-17.6,-17.9
4777.3,-18.2,-17.9
4777.4,-19.2,-18.0
4777.5,-20.6,-18.0
4777.6,-18.7,-17.8
4777.7,-17.1,-17.5
4777.8,-16.2,-17.4
4777.9,-15.5,-17.4
4778.0,-16.0,-17.6
4778.1,-16.8,-17.6
4778.2,-17.4,-17.7
4778.3,-17.2,-17.6
4778.4,-16.9,-17.5
4778.5,-16.8,-17.5
4778.6,-17.2,-17.6
4778.7,-18.1,-17.6
4778.8,-19.6,-17.6
4778.9,-21.4,-17.6
4779.0,-19.0,-17.4
4779.1,-17.3,-17.2
4779.2,-16.6,-17.2
4779.3,-15.9,-17.3
4779.4,-16.5,-17.4
4779.5,-17.4,-17.4
4779.6,-18.0,-17.5
4779.7,-17.9,-17.5
4779.8,-17.9,-17.4
4779.9,-17.6,-17.4
4780.0,-17.7,-17.5
4780.1,-18.4,-17.6
4780.2,-19.4,-17.6
4780.3,-20.7,-17.7
4780.4,-21.5,-17.7
4780.5,-18.6,-17.4
4780.6,-16.7,-17.4
4780.7,-15.9,-17.5
4780.8,-15.2,-17.5
4780.9,-15.9,-17.5
4781.0,-17.0,-17.5
4781.1,-17.7,-17.6
4781.2,-17.6,-17.5
4781.3,-17.5,-17.6
4781.4,-17.2,-17.6
4781.5,-17.2,-17.6
4781.6,-17.8,-17.6
4781.7,-18.5,-17.6
4781.8,-19.1,-17.5
4781.9,-19.6,-17.5
4782.0,-18.1,-17.5
4782.1,-16.8,-17.5
4782.2,-16.1,-17.5
4782.3,-15.7,-17.5
4782.4,-16.1,-17.5
4782.5,-16.7,-17.4
4782.6,-17.3,-17.4
4782.7,-17.3,-17.4
4782.8,-17.2,-17.4
4782.9,-17.1,-17.4
4783.0,-17.3,-17.3
4783.1,-17.7,-17.3
4783.2,-18.3,-17.3
4783.3,-19.1,-17.2
4783.4,-19.6,-17.2
4783.5,-19.6,-17.4
4783.6,-17.7,-17.4
4783.7,-16.0,-17.3
4783.8,-15.3,-17.2
4783.9,-15.0,-17.2
4784.0,-15.8,-17.2
4784.1,-17.1,-17.2
4784.2,-17.7,-17.2
4784.3,-17.9,-17.3
4784.4,-17.7,-17.3
4784.5,-17.5,-17.2
4784.6,-17.8,-17.2
4784.7,-18.3,-17.3
4784.8,-19.4,-17.3
4784.9,-19.3,-17.2
4785.0,-17.4,-17.2
4785.1,-17.0,-17.3
4785.2,-15.4,-17.2
4785.3,-15.0,-17.1
4785.4,-15.6,-17.1
4785.5,-15.5,-17.1
4785.6,-16.8,-17.1
4785.7,-17.9,-17.1
4785.8,-18.4,-17.2
4785.9,-18.8,-17.3
4786.0,-18.9,-17.3
4786.1,-18.5,-17.2
4786.2,-18.6,-17.2
4786.3,-18.9,-17.3
4786.4,-18.4,-17.2
4786.5,-19.6,-17.2
4786.6,-20.2,-17.5
4786.7,-20.5,-17.8
4786.8,-21.9,-17.9
4786.9,-19.8,-17.9
4787.0,-15.2,-17.3
4787.1,-12.9,-16.8
4787.2,-12.1,-16.6
4787.3,-11.6,-16.3
4787.4,-12.2,-16.2
4787.5,-12.7,-15.9
4787.6,-12.9,-15.7
4787.7,-13.2,-15.6
4787.8,-13.6,-15.5
4787.9,-14.1,-15.4
4788.0,-14.3,-15.3
4788.1,-14.7,-15.3
4788.2,-15.1,-15.4
4788.3,-16.3,-15.5
4788.4,-18.2,-15.6
4788.5,-19.0,-15.6
4788.6,-17.7,-15.5
4788.7,-15.5,-15.3
4788.8,-13.9,-15.1
4788.9,-13.0,-14.9
4789.0,-12.8,-14.8
4789.1,-12.8,-14.6
4789.2,-11.8,-14.2
4789.3,-11.5,-14.0
4789.4,-11.4,-13.8
4789.5,-11.4,-13.7
4789.6,-12.5,-13.5
4789.7,-13.2,-13.4
4789.8,-13.7,-13.4
4789.9,-14.4,-13.3
4790.0,-14.7,-13.5
4790.1,-15.0,-13.7
4790.2,-15.8,-13.8
4790.3,-16.8,-14.0
4790.4,-18.6,-14.1
4790.5,-18.3,-14.2
4790.6,-17.2,-14.3
4790.7,-15.9,-14.3
4790.8,-14.5,-14.2
4790.9,-14.0,-14.2
4791.0,-13.1,-14.1
4791.1,-12.7,-14.0
4791.2,-12.6,-13.9
4791.3,-11.6,-13.6
4791.4,-11.5,-13.4
4791.5,-11.4,-13.2
4791.6,-11.9,-13.2
4791.7,-13.2,-13.3
4791.8,-14.5,-13.4
4791.9,-15.3,-13.5
4792.0,-14.9,-13.5
4792.1,-14.9,-13.6
4792.2,-14.6,-13.9
4792.3,-14.9,-14.0
4792.4,-15.4,-14.1
4792.5,-16.0,-14.3
4792.6,-17.1,-14.4
4792.7,-18.1,-14.5
4792.8,-19.5,-14.6
4792.9,-20.7,-14.7
4793.0,-21.9,-14.9
4793.1,-24.4,-15.0
4793.2,-26.2,-15.0
4793.3,-26.7,-15.1
4793.4,-27.0,-15.1
4793.5,-27.2,-15.2
4793.6,-27.3,-15.4
4793.7,-27.5,-15.5
4793.8,-27.7,-15.8
4793.9,-27.9,-16.0
4794.0,-27.9,-16.4
4794.1,-28.1,-16.8
4794.2,-28.2,-17.2
4794.3,-28.2,-18.0
4794.4,-28.2,-18.7
4794.5,-28.4,-19.4
4794.6,-28.3,-19.7
4794.7,-28.2,-20.1
4794.8,-28.2,-20.4
4794.9,-28.0,-21.0
4795.0,-28.0,-21.8
4795.1,-28.0,-22.4
4795.2,-28.0,-23.3
4795.3,-28.0,-24.3
4795.4,-27.9,-25.2
4795.5,-27.8,-25.8
4795.6,-27.6,-26.4
4795.7,-27.5,-27.2
4795.8,-27.4,-27.6
4795.9,-27.4,-27.7
4796.0,-27.5,-27.8
4796.1,-27.7,-27.8
4796.2,-27.8,-27.8
4796.3,-28.0,-27.9
4796.4,-28.1,-27.9
4796.5,-28.3,-28.0
4796.6,-28.6,-28.0
4796.7,-28.9,-28.1
4796.8,-29.4,-28.1
4796.9,-29.8,-28.2
4797.0,-30.1,-28.2
4797.1,-30.5,-28.3
4797.2,-30.8,-28.4
4797.3,-31.1,-28.5
4797.4,-31.4,-28.5
4797.5,-31.6,-28.6
4797.6,-31.9,-28.7
4797.7,-32.1,-28.8
4797.8,-32.3,-29.0
4797.9,-32.5,-29.1
4798.0,-32.6,-29.2
4798.1,-32.8,-29.3
4798.2,-32.9,-29.5
4798.3,-33.2,-29.6
4798.4,-33.5,-29.8
4798.5,-33.8,-30.0
4798.6,-34.1,-30.2
4798.7,-34.4,-30.4
4798.8,-34.6,-30.7
4798.9,-34.9,-31.0
4799.0,-35.2,-31.2
4799.1,-35.4,-31.5
4799.2,-35.6,-31.8
4799.3,-35.9,-32.0
4799.4,-36.2,-32.3
4799.5,-36.4,-32.6
4799.6,-36.7,-32.9
4799.7,-36.8,-33.2
4799.8,-37.0,-33.4
4799.9,-37.3,-33.7
4800.0,-37.5,-33.9
4800.1,-37.8,-34.1
4800.2,-37.9,-34.4
4800.3,-38.0,-34.6
4800.4,-38.4,-34.8
4800.5,-38.5,-35.1
4800.6,-38.8,-35.3
4800.7,-38.4,-35.5
4800.8,-37.9,-35.7
4800.9,-37.6,-35.9
4801.0,-37.1,-36.0
4801.1,-37.0,-36.2
4801.2,-37.4,-36.4
4801.3,-37.7,-36.6
4801.4,-38.2,-36.8
4801.5,-37.7,-36.9
4801.6,-37.6,-37.0
4801.7,-35.5,-36.8
4801.8,-33.1,-36.4
4801.9,-32.8,-36.3
4802.0,-32.7,-36.4
4802.1,-33.6,-36.4
4802.2,-36.2,-36.5
4802.3,-37.6,-36.5
4802.4,-37.2,-36.5
4802.5,-35.5,-36.3
4802.6,-33.2,-35.9
4802.7,-32.0,-35.5
4802.8,-29.4,-34.5
4802.9,-29.6,-34.5
4803.0,-30.3,-34.5
4803.1,-31.2,-34.5
4803.2,-36.3,-34.4
4803.3,-36.2,-34.4
4803.4,-36.6,-34.3
4803.5,-36.5,-34.3
4803.6,-36.8,-34.3
4803.7,-37.7,-34.3
4803.8,-37.5,-34.3
4803.9,-37.3,-34.3
4804.0,-36.7,-34.3
4804.1,-36.2,-34.2
4804.2,-35.9,-34.2
4804.3,-35.3,-34.1
4804.4,-35.2,-34.1
4804.5,-35.1,-34.0
4804.6,-34.7,-33.9
4804.7,-34.8,-34.1
4804.8,-34.3,-34.2
4804.9,-34.3,-34.3
4805.0,-34.9,-34.3
4805.1,-34.0,-34.1
4805.2,-34.6,-34.1
4805.3,-35.2,-34.1
4805.4,-35.4,-34.1
4805.5,-36.1,-34.2
4805.6,-36.7,-34.5
4805.7,-37.0,-34.8
4805.8,-36.9,-35.8
4805.9,-35.6,-35.6
4806.0,-35.2,-35.7
4806.1,-35.1,-35.7
4806.2,-35.4,-35.7
4806.3,-38.5,-35.9
4806.4,-40.1,-35.9
4806.5,-40.7,-36.0
4806.6,-41.1,-36.0
4806.7,-40.5,-36.0
4806.8,-40.2,-36.1
4806.9,-39.9,-36.1
4807.0,-32.2,-35.2
4807.1,-29.2,-34.2
4807.2,-28.5,-34.0
4807.3,-28.0,-33.8
4807.4,-29.6,-33.9
4807.5,-32.4,-33.8
4807.6,-34.2,-33.9
4807.7,-37.1,-34.0
4807.8,-37.6,-34.2
4807.9,-39.9,-34.2
4808.0,-38.8,-34.2
4808.1,-38.1,-34.4
4808.2,-35.3,-34.2
4808.3,-35.2,-34.2
4808.4,-34.3,-34.1
4808.5,-34.3,-34.2
4808.6,-35.7,-34.1
4808.7,-35.1,-34.1
4808.8,-35.5,-34.0
4808.9,-34.8,-34.1
4809.0,-32.1,-33.7
4809.1,-31.9,-33.6
4809.2,-31.9,-33.5
4809.3,-32.0,-33.4
4809.4,-34.4,-33.3
4809.5,-34.8,-33.3
4809.6,-35.3,-33.2
4809.7,-35.6,-33.2
4809.8,-36.0,-33.2
4809.9,-36.0,-33.1
4810.0,-35.5,-33.7
4810.1,-35.2,-34.5
4810.2,-34.7,-34.7
4810.3,-34.3,-34.8
4810.4,-34.0,-34.7
4810.5,-33.9,-34.8
4810.6,-34.1,-34.6
4810.7,-34.3,-34.5
4810.8,-34.5,-34.4
4810.9,-34.3,-34.3
4811.0,-32.7,-34.0
4811.1,-29.4,-33.1
4811.2,-25.9,-31.8
4811.3,-25.8,-31.7
4811.4,-26.1,-31.7
4811.5,-27.5,-31.7
4811.6,-34.7,-31.7
4811.7,-35.7,-31.7
4811.8,-35.6,-31.7
4811.9,-33.7,-31.6
4812.0,-32.8,-31.8
4812.1,-32.6,-31.8
4812.2,-32.7,-31.8
4812.3,-34.2,-31.8
4812.4,-35.5,-31.9
4812.5,-37.0,-31.9
4812.6,-37.6,-31.9
4812.7,-31.6,-31.5
4812.8,-30.4,-31.3
4812.9,-29.6,-31.2
4813.0,-27.8,-30.8
4813.1,-28.0,-30.5
4813.2,-28.2,-30.5
4813.3,-28.9,-30.6
4813.4,-31.0,-30.6
4813.5,-32.9,-30.5
4813.6,-32.5,-30.4
4813.7,-30.6,-30.2
4813.8,-30.8,-30.3
4813.9,-30.8,-30.2
4814.0,-30.1,-30.1
4814.1,-30.7,-30.4
4814.2,-30.6,-31.5
4814.3,-31.7,-31.6
4814.4,-33.5,-31.5
4814.5,-34.4,-31.5
4814.6,-30.3,-31.0
4814.7,-28.1,-30.6
4814.8,-26.2,-30.0
4814.9,-25.3,-29.8
4815.0,-26.2,-29.8
4815.1,-27.1,-29.8
4815.2,-29.7,-29.7
4815.3,-33.3,-29.7
4815.4,-33.7,-29.7
4815.5,-35.0,-29.7
4815.6,-35.5,-29.7
4815.7,-35.1,-29.9
4815.8,-34.4,-30.0
4815.9,-26.1,-29.0
4816.0,-24.7,-28.8
4816.1,-24.7,-29.0
4816.2,-24.8,-29.1
4816.3,-29.2,-29.1
4816.4,-33.7,-29.0
4816.5,-28.8,-28.7
4816.6,-27.5,-28.5
4816.7,-24.8,-28.1
4816.8,-23.6,-27.6
4816.9,-23.5,-27.3
4817.0,-22.6,-27.0
4817.1,-23.5,-26.9
4817.2,-25.0,-26.9
4817.3,-26.8,-26.9
4817.4,-31.3,-26.9
4817.5,-28.1,-26.6
4817.6,-24.2,-26.2
4817.7,-22.8,-26.0
4817.8,-22.3,-26.0
4817.9,-23.1,-26.1
4818.0,-24.2,-25.9
4818.1,-25.0,-25.7
4818.2,-24.1,-25.4
4818.3,-22.5,-25.0
4818.4,-21.7,-24.6
4818.5,-21.3,-24.4
4818.6,-22.2,-24.4
4818.7,-24.0,-24.4
4818.8,-27.4,-24.4
4818.9,-33.6,-24.7
4819.0,-33.7,-24.9
4819.1,-33.8,-24.9
4819.2,-33.7,-24.9
4819.3,-34.0,-24.9
4819.4,-34.5,-24.9
4819.5,-34.6,-25.1
4819.6,-34.8,-25.1
4819.7,-33.8,-25.4
4819.8,-33.4,-25.7
4819.9,-33.4,-25.9
4820.0,-33.4,-26.2
4820.1,-34.5,-26.3
4820.2,-34.5,-26.3
4820.3,-34.2,-26.3
4820.4,-34.1,-26.3
4820.5,-34.0,-26.6
4820.6,-34.1,-27.2
4820.7,-34.3,-27.7
4820.8,-34.1,-27.9
4820.9,-34.2,-28.0
4821.0,-34.7,-28.5
4821.1,-35.0,-28.8
4821.2,-34.8,-29.4
4821.3,-34.5,-30.7
4821.4,-33.8,-32.4
4821.5,-33.8,-34.1
4821.6,-34.2,-34.2
4821.7,-34.4,-34.2
4821.8,-34.9,-34.2
4821.9,-34.7,-34.2
4822.0,-34.4,-34.2
4822.1,-34.3,-34.2
4822.2,-34.0,-34.2
4822.3,-33.8,-34.2
4822.4,-33.0,-34.0
4822.5,-32.6,-33.9
4822.6,-32.5,-33.8
4822.7,-32.2,-33.9
4822.8,-32.6,-33.9
4822.9,-32.8,-33.8
4823.0,-32.9,-33.8
4823.1,-32.6,-33.6
4823.2,-31.9,-33.5
4823.3,-31.1,-33.3
4823.4,-30.4,-33.1
4823.5,-30.1,-32.9
4823.6,-29.9,-32.8
4823.7,-29.9,-32.6
4823.8,-30.0,-32.4
4823.9,-30.3,-32.3
4824.0,-30.5,-32.2
4824.1,-30.1,-31.9
4824.2,-29.8,-31.8
4824.3,-29.5,-31.6
4824.4,-29.4,-31.5
4824.5,-29.5,-31.4
4824.6,-29.9,-31.2
4824.7,-30.2,-31.2
4824.8,-30.6,-31.1
4824.9,-31.1,-31.0
4825.0,-31.5,-31.0
4825.1,-31.8,-30.9
4825.2,-32.2,-31.0
4825.3,-32.4,-30.9
4825.4,-32.2,-30.9
4825.5,-32.0,-30.9
4825.6,-31.7,-30.9
4825.7,-31.4,-30.8
4825.8,-30.9,-30.7
4825.9,-30.3,-30.6
4826.0,-29.6,-30.5
4826.1,-29.1,-30.4
4826.2,-29.0,-30.3
4826.3,-29.0,-30.3
4826.4,-29.1,-30.3
4826.5,-29.2,-30.2
4826.6,-28.7,-30.1
4826.7,-28.2,-30.0
4826.8,-27.8,-29.9
4826.9,-27.4,-29.7
4827.0,-27.3,-29.6
4827.1,-27.4,-29.5
4827.2,-27.2,-29.4
4827.3,-27.3,-29.4
4827.4,-27.3,-29.2
4827.5,-27.5,-29.2
4827.6,-27.7,-29.1
4827.7,-27.7,-29.0
4827.8,-28.0,-28.9
4827.9,-28.0,-28.8
4828.0,-28.2,-28.7
4828.1,-28.1,-28.6
4828.2,-28.0,-28.5
4828.3,-27.6,-28.3
4828.4,-27.6,-28.3
4828.5,-27.6,-28.2
4828.6,-27.7,-28.1
4828.7,-27.7,-28.0
4828.8,-27.6,-27.9
4828.9,-28.1,-28.0
4829.0,-28.7,-28.0
4829.1,-29.1,-28.0
4829.2,-29.3,-28.0
4829.3,-28.7,-27.9
4829.4,-28.2,-27.9
4829.5,-28.1,-27.9
4829.6,-27.6,-27.8
4829.7,-27.5,-27.8
4829.8,-27.2,-27.8
4829.9,-27.2,-27.8
4830.0,-27.6,-27.9
4830.1,-27.9,-27.9
4830.2,-28.1,-27.9
4830.3,-28.0,-27.9
4830.4,-27.8,-27.9
4830.5,-27.7,-27.9
4830.6,-27.9,-27.9
4830.7,-28.2,-28.0
4830.8,-28.4,-28.0
4830.9,-28.3,-28.0
4831.0,-28.1,-27.9
4831.1,-27.9,-27.9
4831.2,-27.6,-27.9
4831.3,-27.6,-28.0
4831.4,-27.7,-27.9
4831.5,-27.7,-28.0
4831.6,-28.0,-28.0
4831.7,-28.3,-28.0
4831.8,-28.6,-28.1
4831.9,-29.0,-28.1
4832.0,-29.0,-28.0
4832.1,-28.6,-28.0
4832.2,-27.7,-27.9
4832.3,-27.0,-27.8
4832.4,-26.6,-27.8
4832.5,-26.3,-27.7
4832.6,-26.0,-27.6
4832.7,-26.0,-27.6
4832.8,-25.7,-27.5
4832.9,-25.6,-27.4
4833.0,-25.7,-27.3
4833.1,-25.2,-27.1
4833.2,-25.2,-27.0
4833.3,-25.1,-27.0
4833.4,-24.8,-26.8
4833.5,-24.6,-26.7
4833.6,-24.3,-26.5
4833.7,-23.6,-26.2
4833.8,-23.2,-26.0
4833.9,-23.0,-25.8
4834.0,-22.5,-25.5
4834.1,-22.3,-25.3
4834.2,-22.2,-25.1
4834.3,-22.0,-24.9
4834.4,-22.0,-24.7
4834.5,-22.2,-24.5
4834.6,-22.1,-24.3
4834.7,-21.9,-24.1
4834.8,-21.9,-23.9
4834.9,-21.8,-23.7
4835.0,-22.1,-23.6
4835.1,-22.5,-23.5
4835.2,-22.7,-23.4
4835.3,-22.7,-23.3
4835.4,-22.6,-23.2
4835.5,-22.3,-23.0
4835.6,-21.9,-22.9
4835.7,-21.5,-22.8
4835.8,-21.1,-22.6
4835.9,-20.8,-22.4
4836.0,-20.7,-22.3
4836.1,-20.8,-22.2
4836.2,-21.0,-22.1
4836.3,-21.3,-22.0
4836.4,-20.9,-21.9
4836.5,-20.6,-21.7
4836.6,-20.7,-21.7
4836.7,-21.1,-21.7
4836.8,-22.2,-21.7
4836.9,-23.1,-21.7
4837.0,-22.9,-21.7
4837.1,-22.8,-21.8
4837.2,-22.6,-21.8
4837.3,-22.3,-21.8
4837.4,-22.1,-21.7
4837.5,-21.9,-21.7
4837.6,-21.8,-21.8
4837.7,-21.8,-21.8
4837.8,-21.6,-21.7
4837.9,-21.5,-21.7
4838.0,-21.4,-21.7
4838.1,-21.4,-21.6
4838.2,-21.7,-21.6
4838.3,-21.3,-21.5
4838.4,-20.7,-21.4
4838.5,-20.2,-21.3
4838.6,-20.0,-21.3
4838.7,-19.9,-21.2
4838.8,-19.8,-21.2
4838.9,-19.8,-21.2
4839.0,-19.7,-21.1
