second,rms_db,center_db,noncenter_db,barrage,drum,harsh,burden,center_adv,lufs,level_db,audible,dialogue_proxy,sub_coverage,dialogue_sub,rel_db,occupied,in_block,recovery_debt,omega,omega_resid
4732,-31.047561351544953,-38.8915270066531,-32.317609763479055,-0.03238216197283897,0.25474239697872747,2.548133743098081,0.42515002425699683,-6.573917243174044,-21.20364099041907,-21.20364099041907,True,False,0.0,False,13.350383302239887,True,True,1986.0377722607766,2,1
4733,-31.36477767018291,-39.5874965043206,-32.45962020195688,-0.04781856087023132,0.2249153467767445,3.3079656367036683,0.42796962805493816,-7.127876302363717,-21.47751250078514,-21.47751250078514,True,False,0.0,False,13.07651179187382,True,True,1989.1142840526504,2,1
4734,-31.612661070099577,-39.779097304646896,-32.68058206397159,-0.0906021214893291,0.15110956111767412,3.323185088384291,0.4217636485670389,-7.0985152406753045,-21.595834968726606,-21.595834968726606,True,False,0.0,False,12.958189323932352,True,True,1992.0724733765828,2,1
4735,-31.98292547483117,-40.07540665851074,-33.09160756424708,-0.1084102759925381,0.14288118202077196,2.638718351431643,0.41482112729370024,-6.983799094263659,-21.745282306949104,-21.745282306949104,True,False,0.0,False,12.808741985709855,True,True,1994.8812153622928,2,1
4736,-31.36425792743717,-39.763250306559044,-32.3434875988368,-0.10032247921108181,0.19633221525706662,2.4958051949612527,0.41428565560286107,-7.419762707722242,-21.55674707754613,-21.55674707754613,True,False,0.0,False,12.997277215112828,True,True,1997.8784925774055,2,1
4737,-31.269953560931647,-39.471532307744496,-32.3172365448685,-0.08451762636124187,0.24070028064471535,2.5351890972626943,0.4230628489158079,-7.1542957628759964,-21.385841622524172,-21.385841622524172,True,False,0.0,False,13.168182670134787,True,True,2001.0466752475402,2,1
4738,-31.1291964115227,-38.95491271295305,-32.23444425067533,-0.03961372032089637,0.28038336522312995,3.8260298486643856,0.4332579591303658,-6.720468462277722,-21.207358291297528,-21.207358291297528,True,False,0.0,False,13.34666600136143,True,True,2004.3933412489016,2,1
4739,-30.77587267871437,-38.62544262549628,-31.903506778285923,-0.04398500215777697,0.26675283557452817,2.753531433722769,0.4288261553405974,-6.721935847210354,-20.916384544496157,-20.916384544496157,True,False,0.0,False,13.637639748162801,True,True,2008.0309809970645,2,1
4740,-31.38633784026505,-39.42601731348318,-32.46044647563739,-0.014959597223708791,0.2024732356643336,3.102018803894991,0.4288825492920488,-6.965570837845789,-21.084137016210967,-21.084137016210967,True,False,0.0,False,13.469887276447992,True,True,2011.5008682735124,2,1
4741,-31.14902566338809,-39.50948504137295,-32.17535297810994,-0.026341669313948896,0.17669895313349965,2.8018089472659007,0.4264789512041672,-7.334132063263006,-21.22814146576655,-21.22814146576655,True,False,0.0,False,13.325882826892407,True,True,2014.8267511004049,2,1
4742,-30.85795948552191,-39.15205383092526,-31.940873619071553,-0.022815702043944536,0.14968607640369685,4.51290982245782,0.42599072984800107,-7.2111802118537085,-20.90187077261033,-20.90187077261033,True,False,0.0,False,13.652153520048628,True,True,2018.4789046204535,2,1
4743,-31.309913910537897,-39.51847650632396,-32.414462542337276,-0.0651234083512634,0.09401675565296813,3.401023336733601,0.42040968428800696,-7.104013963986681,-21.30246501706307,-21.30246501706307,True,False,0.0,False,13.251559275595888,True,True,2021.7304638960493,2,1
4744,-30.762865022202348,-39.25578549241389,-31.738163602157798,0.0470550521057891,0.18815151904585767,2.8653729108514665,0.42441641892609583,-7.517621890256095,-20.98783872658109,-20.98783872658109,True,False,0.0,False,13.56618556607787,True,True,2025.296649462127,2,1
4745,-30.41076610543119,-38.59724414474921,-31.368130971535265,0.005633289779286639,0.33781145061086315,2.119227825693139,0.43443424857311963,-7.229113173213946,-20.818428809542297,-20.818428809542297,True,False,0.0,False,13.735595483116661,True,True,2029.0322449452437,2,1
4746,-29.837088339576283,-29.51055133231874,-30.977930858466877,0.07500563097502445,0.28958592538831673,14.920999109388308,0.46581803123368093,1.467379526148136,-19.597509100060368,-19.597509100060368,True,False,0.0,False,14.95651519259859,True,True,2033.9887601378423,2,2
4747,-32.66336734099369,-27.893216066932098,-36.01362222651697,-0.053370179424434235,0.07396361130713208,3.7474170366909663,0.4229371363065536,8.120406159584874,-23.156988489499128,-23.156988489499128,True,True,0.0,False,11.397035803159831,True,True,2035.385795941002,2,1
4748,-33.4997743088723,-39.60193077693167,-35.385814919490706,-0.03756716551301672,-0.1201497521514167,2.2482553185689134,0.38460316864434907,-4.216115857440961,-24.935188172186574,-24.935188172186574,True,False,0.0,False,9.618836120472384,False,True,2035.385795941002,1,0
4749,-32.02749068096859,-38.83184310923263,-33.41378252204656,-0.16735520089171643,-0.07152264115581491,1.139498629270033,0.3602443042343603,-5.418060587186069,-23.638443889956882,-23.638443889956882,True,False,0.0,False,10.915580402702076,True,True,2036.301376343704,1,1
4750,-27.282626496951504,-35.10503769283373,-28.271396735865196,0.02713270939291033,0.21823767107144076,2.1692917970240906,0.4158302472186022,-6.833640956968537,-19.154335468352368,-19.154335468352368,True,False,0.0,False,15.39968882430659,True,True,2041.7010651680107,2,1
4751,-26.559050941987987,-23.243956213117308,-28.447946699440017,0.2375303363759885,0.39795579382190976,8.88443268163074,0.4525963499850954,5.203990486322709,-16.315544870410296,-16.315544870410296,True,False,0.0,False,18.238479422248663,True,True,2049.939544590259,2,2
4752,-29.54475364159411,-36.294855938042836,-30.331667057833332,0.19622760637388673,0.5564595106024872,1.0678728894049971,0.4274529132246673,-5.963188880209504,-19.939999455481694,-19.939999455481694,True,False,0.0,False,14.614024837177265,True,True,2054.5535694274363,1,1
4753,-27.6591315473992,-21.242773844816906,-30.554550407147865,0.3660646713832344,0.661296512022426,6.717133215073677,0.4749299421954573,9.311776562330959,-18.009460676087997,-18.009460676087997,True,True,0.0,False,16.54456361657096,True,True,2061.098133044007,2,2
4754,-27.702296977229842,-20.566950743088604,-30.800825363344032,0.5279807290940542,0.9260876260491173,8.748428692400752,0.497222761970997,10.233874620255428,-17.740884670466038,-17.740884670466038,True,True,0.0,False,16.81313962219292,True,True,2067.9112726662,2,2
4755,-27.564623435980174,-22.262122598085,-29.76639011232935,0.5491717186006368,1.0774446797636519,2.089357037784412,0.5207234515972164,7.504267514244351,-18.711250698867975,-18.711250698867975,True,True,0.0,False,15.842773593790984,True,True,2073.7540462599914,2,1
4756,-26.111525334912436,-18.81321593800811,-29.371370055272727,0.6015934948404807,1.0857900571136696,8.00941723169566,0.5664464840327691,10.558154117264618,-16.62337707885449,-16.62337707885449,True,True,0.0,False,17.93064721380447,True,True,2081.684693473796,2,2
4757,-26.49855552115642,-21.510049381049754,-28.544088378441618,0.5274438326033936,1.0562127549693243,3.402246897144013,0.53664606466277,7.034038997391864,-16.76845252805045,-16.76845252805045,True,True,0.0,False,17.78557176460851,True,True,2089.4702652384044,2,1
4758,-26.0954087596531,-26.724499175849576,-27.063365365211038,0.39763222074160554,0.9010382551596894,2.684675194973879,0.5014462677642283,0.33886618936146107,-17.756074117779296,-17.756074117779296,True,False,0.0,False,16.797950174879663,True,True,2096.268215413284,2,1
4759,-26.70952331867419,-26.190524773394507,-27.823127511696335,0.2545493681094866,0.704307108289547,2.358987064942862,0.47380955392435,1.6326027383018271,-17.72849712946933,-17.72849712946933,True,False,0.0,False,16.82552716318963,True,True,2103.0937425764737,2,1
4760,-27.40350517542339,-31.850735826149908,-28.193281874346155,0.27259584072006804,0.6256829034479628,2.635570423355798,0.46920597431461664,-3.6574539518037525,-18.328355082083945,-18.328355082083945,True,False,0.0,False,16.225669210575013,True,True,2109.319411787049,2,1
4761,-27.718416353466836,-33.81862637090824,-28.511832841869563,0.34072174224080043,0.8585941314068938,3.853304513018107,0.507993993478314,-5.3067935290386785,-18.520403909272613,-18.520403909272613,True,False,0.0,False,16.033620383386346,True,True,2115.353032170435,2,1
4762,-26.76392417824509,-24.234130478472593,-28.113044516340565,0.5230411396460487,1.0960863058917045,7.394618550186297,0.5566847536992829,3.878914037867972,-17.534063321424306,-17.534063321424306,True,False,0.0,False,17.019960971234653,True,True,2122.3729931416697,2,2
4763,-24.797220633026864,-18.42573081382369,-27.38051391890497,0.7479332100672417,1.498043646340965,2.5689683847275537,0.5917683152585927,8.95478310508128,-16.019791656611126,-16.019791656611126,True,True,0.0,False,18.534232636047832,True,True,2130.9072257777175,2,1
4764,-26.81549661955886,-18.463984665017282,-31.23862869817897,0.8507679039646057,1.5247996644069588,9.803499608610675,0.6133643711300416,12.774644033161689,-16.533081965772457,-16.533081965772457,True,True,0.0,False,18.0209423268865,True,True,2138.928168104604,3,3
4765,-30.18455832716819,-36.62043049894406,-30.723374083181415,0.746553443291119,1.336972795874782,7.395764774879982,0.5575809071217912,-5.897056415762645,-22.652659048298123,-22.652659048298123,True,False,0.0,False,11.901365244360836,True,True,2140.829533348965,2,2
4766,-28.5256068813425,-38.459992350105296,-29.049552587231197,0.6726774532484174,1.3574027437301974,2.289138901588024,0.5181150924676599,-9.410439762874098,-20.501314588687833,-20.501314588687833,True,False,0.0,False,14.052709703971125,True,True,2144.8822430529362,2,1
4767,-28.01427954947263,-37.893999910290006,-28.85247809831543,0.6327269852446138,1.036401344195701,7.341342138237421,0.5182952044314709,-9.041521811974576,-19.046999885055715,-19.046999885055715,True,False,0.0,False,15.507024407603243,True,True,2150.3892674605395,2,2
4768,-25.1111366225254,-35.03327588399148,-26.4350689949204,0.5601372530989439,0.9244236323561978,3.1903044873542488,0.523360148316663,-8.59820688907108,-15.70289369534784,-15.70289369534784,True,False,0.0,False,18.85113059731112,True,True,2159.2403980578506,2,1
4769,-25.63354433486095,-35.70412433962548,-26.62168576263454,0.3933044047546612,0.7478735148065151,8.569482507371221,0.5105975703357224,-9.082438576990938,-15.529282409064798,-15.529282409064798,True,False,0.0,False,19.02474188359416,True,True,2168.265139941445,2,2
4770,-27.620164735568995,-37.10619215842772,-28.507800591931087,0.26058606882046176,0.5135093518536622,7.754362544944287,0.4993776339846172,-8.59839156649663,-17.60521064261376,-17.60521064261376,True,False,0.0,False,16.9488136500452,True,True,2175.2139535914903,2,2
4771,-28.061597484426013,-37.91158227208298,-28.72302150662355,0.2680374112224615,0.5217753246186825,4.535016480077237,0.49785896919750056,-9.188560765459432,-17.576932658876004,-17.576932658876004,True,False,0.0,False,16.977091633782955,True,True,2182.1910452252732,2,1
4772,-26.47148143770416,-36.18043355331893,-27.008676105325268,0.323341795412317,0.640851097269473,16.13276211627729,0.5088879674567945,-9.17175744799366,-16.77121411871816,-16.77121411871816,True,False,0.0,False,17.7828101739408,True,True,2189.9738553992142,2,2
4773,-26.88005307979525,-37.024633354426186,-27.395021169858126,0.30539042930785965,0.6540013277292676,11.329492196497112,0.5145404449484835,-9.62961218456806,-17.26611960012442,-17.26611960012442,True,False,0.0,False,17.28790469253454,True,True,2197.261760091749,2,2
4774,-28.669882094963114,-37.639333219084534,-29.380265138124606,0.3120499422305359,0.5703276731748709,10.028464231086613,0.5148033420691782,-8.259068080959928,-18.525098778857334,-18.525098778857334,True,False,0.0,False,16.028925513801624,True,True,2203.2906856055506,2,2
4775,-27.97208436090663,-37.77498045479494,-28.560590952944388,0.32075165819714285,0.6910973794433614,4.903983239746688,0.514553105206844,-9.214389501850555,-17.533437990249045,-17.533437990249045,True,False,0.0,False,17.020586302409914,True,True,2210.3112719079604,2,1
4776,-26.9408700361836,-37.20503766729287,-27.43303781700711,0.33726550277352363,0.7668135070891163,15.060247943441974,0.5256271966242613,-9.77199985028576,-17.516685483645706,-17.516685483645706,True,False,0.0,False,17.037338809013253,True,True,2217.348610716974,2,2
4777,-26.380530761278646,-36.28432076306936,-26.946994575339062,0.3544350379250278,0.819611774574487,9.28816383470087,0.5265128559189571,-9.337326187730298,-17.39580671500869,-17.39580671500869,True,False,0.0,False,17.15821757765027,True,True,2224.506828294624,2,2
4778,-26.786219006625878,-36.53006462997043,-27.41060080143637,0.3913856699920903,0.832088529638104,7.381147611043089,0.5259183912487407,-9.119463828534062,-17.83053104940477,-17.83053104940477,True,False,0.0,False,16.72349324325419,True,True,2231.2303215378784,2,2
4779,-26.27986209943888,-35.92207768658351,-26.87260274332324,0.3586177237950655,0.8503499632054383,5.248938247743642,0.521198131003161,-9.049474943260272,-17.225460958803566,-17.225460958803566,True,False,0.0,False,17.328563333855392,True,True,2238.558884871734,2,2
4780,-27.08165441025203,-36.67891511750681,-27.67195227008486,0.3284174906738868,0.803816814067195,13.17315711816626,0.5247776854444649,-9.006962847421953,-17.489210248921403,-17.489210248921403,True,False,0.0,False,17.064814043737556,True,True,2245.6236989154713,2,2
4781,-26.993597477947475,-35.593017180269754,-27.5998250568676,0.36596350357664714,0.7255566030073578,8.335755169848197,0.5257911640079193,-7.993192123402153,-17.966153200985914,-17.966153200985914,True,False,0.0,False,16.587871091673044,True,True,2252.2115700071445,2,2
4782,-25.89264722655227,-34.520948851966786,-26.483171339878517,0.4202937554286065,0.7418661398591175,5.438811484348986,0.5338950321864556,-8.037777512088269,-16.7223705146178,-16.7223705146178,True,False,0.0,False,17.831653778041158,True,True,2260.0432237851855,2,2
4783,-26.397747252449907,-33.44720852009018,-27.000324756044286,0.43509416308076665,0.8332183599724584,7.140297605550359,0.5393503574650721,-6.446883764045893,-17.087541245527476,-17.087541245527476,True,False,0.0,False,17.466483047131483,True,True,2267.509706832317,2,2
4784,-26.769697137507652,-34.97038658486244,-27.287392032167826,0.5342615337397967,0.8015038030272547,22.753893794355346,0.5573114328931826,-7.682994552694613,-17.95124222799159,-17.95124222799159,True,False,0.0,False,16.60278206466737,True,True,2274.1124888969844,2,2
4785,-26.41427410638602,-28.03470575634353,-27.217077201138224,0.6365284788923592,1.1467094105548106,15.473285941793396,0.5855262117570846,-0.8176285552053066,-16.70048460364698,-16.70048460364698,True,False,0.0,False,17.853539689011978,True,True,2281.9660285859964,2,2
4786,-26.8884025689284,-27.090833528015615,-28.107302477877276,0.6510590481864655,0.9831265632311172,8.942623939196965,0.5770063387677253,1.016468949861661,-18.800164738049304,-18.800164738049304,True,False,0.0,False,15.753859554609654,True,True,2287.719888140606,2,2
4787,-21.755672296891962,-29.955388247053087,-22.286734360247586,0.6761000679675533,1.3802215941764,3.207174511333116,0.5240690571204608,-7.668653886805501,-12.882377694144001,-12.882377694144001,True,False,0.0,False,21.671646598514958,True,True,2299.391534739121,2,1
4788,-23.093370055820156,-33.60421950382427,-23.509718107645266,0.6184307933575756,1.2637139978040455,1.623648798813727,0.5102990717862961,-10.094501396179002,-15.16472199460136,-15.16472199460136,True,False,0.0,False,19.3893022980576,True,True,2308.7808370371786,2,1
4789,-21.460047098650207,-27.84500050627006,-22.02218643852785,0.6678111761919578,1.1007167796785413,4.032591173550874,0.5193477926951849,-5.822814067742211,-12.58707198789947,-12.58707198789947,True,False,0.0,False,21.966952304759488,True,True,2320.747789341938,2,2
4790,-24.18161930318334,-35.02313453859303,-24.64769868777482,0.43578034127560134,0.8542979909898124,7.740021334463404,0.5014602379463493,-10.375435850818207,-15.58396213587866,-15.58396213587866,True,False,0.0,False,18.970062156780298,True,True,2329.7178514987186,2,2
4791,-21.792287198403535,-20.744112512876494,-22.636034718021246,0.3380531831895104,0.5274885292959666,9.50777989967391,0.4274405252438996,1.891922205144752,-12.750201874115053,-12.750201874115053,True,False,0.0,False,21.803822418543906,True,True,2341.5216739172624,2,2
4792,-24.717452588026795,-36.008571993725354,-25.077165541553434,-0.11921084077983184,0.1610239328294374,0.965622266842664,0.3187672111737488,-10.93140645217192,-16.685194268530168,-16.685194268530168,True,False,0.0,False,17.86883002412879,True,True,2349.390503941391,1,1
4793,-34.70880010644343,-38.86561411604396,-35.724386534066035,-0.4894319217468619,-0.39693133428451843,0.0300086874137873,0.2383293952315565,-3.1412275819779225,-26.85068818996868,-26.85068818996868,True,False,0.0,False,7.70333610269028,False,False,2349.390503941391,0,0
4794,-33.587096747964864,-45.14890014628853,-34.12555708308414,-0.5978220524687659,-0.40742921733221293,-0.6115946815798219,0.2086014543075372,-11.023343063204393,-28.178434498133882,-28.178434498133882,True,False,0.0,False,6.375589794525077,False,False,2349.390503941391,0,0
4795,-33.050729777818326,-44.590618370253566,-33.58453523619201,-0.5776874760830273,-0.39359883434344634,-0.6273695768551758,0.2059510427750433,-11.006083134061555,-27.703223049143112,-27.703223049143112,True,False,0.0,False,6.850801243515846,False,False,2349.390503941391,0,0
4796,-34.35632736423879,-45.90068776285848,-34.89532287375979,-0.5185037570175969,-0.4228738391523363,-0.6393673250470929,0.19991575194326436,-11.005364889098693,-28.597496571967113,-28.597496571967113,True,False,0.0,False,5.956527720691845,False,False,2349.390503941391,0,0
4797,-36.92785983294175,-47.77839297796063,-37.39027560642322,-0.34940213363266603,-0.489822321888293,-0.3576188634480997,0.20940123129753874,-10.388117371537412,-31.62506015798813,-31.62506015798813,True,False,0.0,False,2.928964134670828,False,False,2349.390503941391,0,0
4798,-39.039063902326866,-48.938836894197124,-39.45193572546569,-0.06303282685011127,-0.4780573797701221,-0.3540550277335864,0.2360056261893007,-9.486901168731436,-33.86760818645251,-33.86760818645251,True,False,0.0,False,0.6864161062064511,False,False,2349.390503941391,0,0
4799,-41.66140302308097,-49.562068637817305,-42.12679973155856,0.2937630735298845,-0.24879303379948128,0.2572201710087349,0.29009940363353537,-7.435268906258742,-36.42804012375494,-36.42804012375494,True,False,0.0,False,-1.8740158310959814,False,False,2349.390503941391,0,0
4800,-44.31899543073909,-46.19787512236783,-45.130078003352104,0.546528270381805,-0.002430460604597966,4.828692055401608,0.37715848457455065,-1.0677971190157294,-38.014138477087236,-38.014138477087236,True,False,0.0,False,-3.460114184428278,False,False,2349.390503941391,1,0
4801,-44.37214323410154,-37.09938541400231,-47.86461412225742,0.7887971947471316,0.32592147773494706,9.278654751296404,0.4705405258758274,10.765228708255108,-35.406470793737036,-35.406470793737036,True,True,0.6649999999999636,True,-0.8524465010780773,False,False,2349.390503941391,1,1
4802,-42.38131460619492,-33.14761177076244,-50.18992545627856,0.9462113948090288,0.5842875070424338,10.187151499064456,0.502801274440006,17.04231368551612,-32.51034264577007,-32.51034264577007,True,False,0.9660000000003492,True,2.043681646888885,False,False,2349.390503941391,1,1
4803,-47.19745783151757,-43.07915123065753,-51.514230134743556,0.8248972683743788,0.7209861545662181,4.125401049288207,0.47729903031306636,8.435078904086026,-35.796945018468946,-35.796945018468946,True,True,1.0,True,-1.242920725809988,False,False,2349.390503941391,1,0
4804,-46.31541021105089,-41.12119117464932,-52.57615253155813,0.7941378679284252,0.7920745544935696,10.416507412836989,0.48485821136309587,11.454961356908811,-35.0311075413557,-35.0311075413557,True,True,0.9669999999996435,True,-0.47708324869674357,False,False,2349.390503941391,1,1
4805,-46.21727153093528,-37.840899603548785,-53.54161046576558,0.8283584244222681,0.775168796808467,9.28835143006688,0.4600974505271119,15.700710862216795,-35.566388164029156,-35.566388164029156,True,True,0.4719999999997526,False,-1.012363871370198,False,False,2349.390503941391,1,1
4806,-44.98747083141183,-35.71311417840579,-54.9840438129967,0.9145010201996605,0.7401402109650653,4.94551924312566,0.44593550989281555,19.270929634590914,-37.23845775257409,-37.23845775257409,True,True,0.4260000000003856,False,-2.684433459915134,False,False,2349.390503941391,1,0
4807,-43.00425091945935,-32.89425604992668,-56.40402396915336,0.878237021780137,0.7198342712218143,20.12192590763584,0.4597270450206943,23.509767919226675,-31.640101399815165,-31.640101399815165,True,True,0.9080000000003565,True,2.913922892843793,False,False,2349.390503941391,1,1
4808,-45.67554545165792,-38.88322735078066,-55.36982751814921,0.8765864887576306,0.3788474317464696,23.23604607458744,0.4620088760253165,16.48660016736855,-34.811156655731544,-34.811156655731544,True,True,0.0,False,-0.2571323630725857,False,False,2349.390503941391,1,1
4809,-46.888252440890106,-47.33746903772222,-55.379331487352,0.7395523730496381,0.3244489545102847,3.513437580735363,0.40963146129296063,8.041862449629775,-34.01074483511956,-34.01074483511956,True,True,0.0,False,0.5432794575393984,False,False,2349.390503941391,1,0
4810,-45.27277168360278,-41.26251800885191,-54.8017400855842,0.6971089002536166,0.2638872986886095,4.138989996821845,0.4019867246652133,13.539222076732287,-34.15462671014548,-34.15462671014548,True,True,0.4219999999995707,False,0.3993975825134797,False,False,2349.390503941391,1,0
4811,-39.53447259922384,-29.607455025152014,-55.90729547734395,0.9800425839120226,0.2778798441979555,13.43856763799496,0.4535773454447374,26.299840452191937,-29.059968474560094,-29.059968474560094,True,False,1.0,True,5.494055818098865,False,False,2349.390503941391,1,1
4812,-41.36893241131734,-31.23048498536111,-58.65200439505193,1.2132079450923512,0.6649522878717814,19.951177681227083,0.5014248600753568,27.421519409690823,-31.88303463107808,-31.88303463107808,True,False,0.9660000000003492,True,2.6709896615808795,False,False,2349.390503941391,1,1
4813,-40.50010182154546,-30.156770537130836,-60.996862127909026,1.3324126252380197,0.9509814229588963,10.537766873120216,0.539475300826909,30.84009159077819,-30.101959812445994,-30.101959812445994,True,False,1.0,True,4.4520644802129645,False,False,2349.390503941391,1,1
4814,-38.39653236745747,-28.214264408250234,-58.24408315865948,1.6435982065130332,1.4932658590269938,22.159797816001067,0.6079743707624226,30.029818750409245,-28.716365286113525,-28.716365286113525,True,False,0.9819999999999709,True,5.837659006545433,False,False,2349.390503941391,2,2
4815,-38.51256195981818,-28.26042379853133,-56.47343867882827,1.6799576101058478,1.714588454618035,13.35381704111214,0.6180531926267573,28.213014880296942,-29.57463756985142,-29.57463756985142,True,False,0.9519999999993161,True,4.97938672280754,False,False,2349.390503941391,3,3
4816,-35.74137195954182,-25.18669570259018,-55.26676480443356,1.5897996162717238,2.1436417552555294,18.21606997056229,0.6263183786136782,30.080069101843385,-25.366469002548023,-25.366469002548023,True,False,0.9840000000003783,True,9.187555290110936,False,False,2349.390503941391,3,3
4817,-35.00988594659572,-24.582479256107398,-53.772376078930904,1.3536102931015606,1.8862670055648711,9.107946502640525,0.6458380548922916,29.189896822823506,-24.479815966179522,-24.479815966179522,True,False,0.9830000000001746,True,10.074208326479436,True,False,2349.4647122678707,3,3
4818,-34.54286171286692,-24.218193182647127,-51.73644910447217,1.2198927749336914,1.283140526582782,18.75019133926608,0.5995909686795555,27.518255921825045,-24.029684061608446,-24.029684061608446,True,False,0.9520000000002256,True,10.524340231050513,True,False,2349.9890524989214,2,2
4819,-45.26557970593359,-40.81706446684934,-51.6462176148014,0.7545055655162358,0.393489497581662,10.837228130550752,0.4397428301432329,10.829153147952063,-33.912203754531795,-33.912203754531795,True,True,0.0,False,0.6418205381271633,False,False,2349.9890524989214,1,1
4820,-44.89559259054481,-44.83700277568641,-50.54712147113353,0.4928248361925818,-0.28048022872230494,4.08316512597022,0.3243759916124899,5.710118695447122,-34.264754079167844,-34.264754079167844,True,False,0.0,False,0.2892702134911147,False,False,2349.9890524989214,1,0
4821,-44.9887947610943,-48.542051552756014,-50.66603270338491,0.2791956414599029,-0.48068355887241465,5.428534953069449,0.2813444040940139,2.123981150628893,-34.43131552653841,-34.43131552653841,True,False,0.0,False,0.12270876612054593,False,False,2349.9890524989214,2,1
4822,-43.53329209449046,-50.72480916761656,-49.24285602278139,0.19905896858276215,-0.4528227320012116,0.903707475504798,0.27176410312469906,-1.481953144835174,-33.01955984226572,-33.01955984226572,True,False,0.0,False,1.5344644503932372,False,False,2349.9890524989214,1,1
4823,-41.26256970114969,-50.14190476827248,-47.60159551612382,0.1384461829516695,-0.380847606924342,0.2047984703455012,0.27312942815101593,-2.54030925214866,-30.588971402427347,-30.588971402427347,True,False,0.0,False,3.965052890231611,False,False,2349.9890524989214,1,1
4824,-40.90954126372567,-49.62891612975515,-47.03091931781931,0.006361990972413087,-0.3473627477453101,0.0731024600335337,0.2620023115038405,-2.597996811935836,-30.10995456978819,-30.10995456978819,True,False,0.0,False,4.444069722870768,False,False,2349.9890524989214,1,1
4825,-41.78959585791812,-51.957305695658604,-47.36968313335298,-0.11478825901352992,-0.4274997512100246,0.1389757816174517,0.25251847275269457,-4.587622562305626,-31.35768342600492,-31.35768342600492,True,False,0.0,False,3.1963408666540367,False,False,2349.9890524989214,1,1
4826,-38.78947156821744,-52.68248576007007,-44.9735435327285,-0.13956257224512533,-0.2773135382447715,-0.0856130090780022,0.26509366781861926,-7.7089422273415735,-28.42103664482037,-28.42103664482037,True,False,0.0,False,6.13298764783859,False,False,2349.9890524989214,1,1
4827,-38.27372410868322,-51.566959258010094,-43.88599979835638,-0.23850000432281335,-0.22936288371863167,-0.1670234447075386,0.2631980164618496,-7.680959459653714,-27.61766909386868,-27.61766909386868,True,False,0.0,False,6.936355198790277,False,False,2349.9890524989214,1,1
4828,-38.66939105893237,-52.845008218332225,-44.65218884897184,-0.3170756727942958,-0.3009166123666976,0.0434228867428727,0.25202826689002134,-8.192819369360386,-27.857078461394572,-27.857078461394572,True,False,0.0,False,6.696945831264387,False,False,2349.9890524989214,0,0
4829,-38.29852364389361,-52.042522893213594,-44.28365234858097,-0.3861809471358112,-0.27172194253428505,-0.1132406867403342,0.25414216875981105,-7.758870544632622,-27.991136883351682,-27.991136883351682,True,False,0.0,False,6.562887409307276,False,False,2349.9890524989214,0,0
4830,-38.84341169358594,-48.79682183755722,-44.45861761687204,-0.3902256618932362,-0.3257975212938265,0.3333132674285599,0.2670284208492468,-4.338204220685178,-28.03489816097809,-28.03489816097809,True,False,0.0,False,6.519126131680867,False,False,2349.9890524989214,0,0
4831,-38.95438982352203,-39.693338060270165,-44.609165777837696,-0.32322222108520954,-0.2764365078632807,2.078524028231978,0.2994611548722468,4.915827717567531,-28.10899077139507,-28.10899077139507,True,False,0.0,False,6.445033521263888,False,False,2349.9890524989214,2,1
4832,-36.415471894835946,-35.31381880222091,-42.488160439889896,-0.2286337110670795,-0.060567798018711434,2.0480698575903347,0.3363102386658137,7.174341637668988,-26.42695111031213,-26.42695111031213,True,True,0.0,False,8.127073182346827,False,False,2349.9890524989214,2,1
4833,-34.027951525580114,-33.68281951319981,-40.25155205285103,-0.27628327642735984,0.04863782311166356,0.7363241550137012,0.33874128732781444,6.568732539651222,-24.04382812953309,-24.04382812953309,True,True,0.0,False,10.510196163125869,True,False,2350.499248662047,2,2
4834,-32.62325030954582,-29.597300725992717,-39.06270581980182,-0.26460801975980325,0.11764694888651797,0.4519628204816212,0.3396029226056123,9.465405093809103,-22.04740986258102,-22.04740986258102,True,True,0.0,False,12.506614430077938,True,False,2353.0058630921253,2,2
4835,-32.46632340703974,-28.55374951001096,-38.40743952148491,-0.2524785439653562,0.13230903375870254,0.4571181261766668,0.3393997342300476,9.853690011473951,-21.812768410780563,-21.812768410780563,True,True,0.0,False,12.741255881878395,True,False,2355.7471189740036,2,2
4836,-32.301876832777424,-26.50303016444081,-38.16750947521613,-0.25865770521296105,0.1376545504573829,0.3768648364744587,0.34029838236760623,11.66447931077532,-21.376431027877565,-21.376431027877565,True,True,0.0,False,13.177593264781393,True,False,2358.924712238785,2,2
4837,-31.519124012347945,-30.55984836945416,-36.7451319212723,-0.24849914145204874,0.3162769727134797,0.0924794875509615,0.35502491311896656,6.185283551818145,-21.957896115326314,-21.957896115326314,True,True,0.0,False,12.596128177332645,True,False,2361.5208404161176,2,2
4838,-30.4835222566578,-25.834092264340846,-36.49895275592333,-0.2066551870390161,0.3223835246707499,0.3553121709380465,0.3698700468861389,10.66486049158248,-20.39194987429417,-20.39194987429417,True,True,0.0,False,14.162074418364789,True,False,2365.6829148344823,2,2
4839,-30.10681866068598,-28.859575981379948,-35.45000946905469,-0.22908390222915706,0.3077882306554508,0.3583692826567096,0.3577176301020959,6.590433487674744,-20.271632238278457,-20.271632238278457,True,True,0.0,False,14.282392054380502,True,False,2369.965306888863,2,2
