second,time,loudness_db,onset,centroid_hz,flatness,zcr,low_db,low_onset,center_db,noncenter_db,impact_score,drum_score,swell_score,harsh_score,barrage_score,burden,center_advantage_db,timestamp
3848,3848.496,-26.538426160812378,1.0956710744649172,631.3747358798356,0.000935763117922761,0.03131103515625,-27.878803431987762,0.4042484392412007,-32.383831560611725,-30.17261779308319,0.40615423940516077,0.6483487544871527,-0.23408631344035244,-0.23002251302994914,0.26624954351927904,0.4189280280586652,-2.211213767528534,01:04:08.00
3849,3849.504,-27.44761017830141,1.180032066279842,714.3610252865628,0.0015679506938003243,0.037125126008064516,-29.143663590954198,0.4365743321757163,-32.888082135108206,-31.053547828428208,0.5355632207994381,0.5002694326765559,-0.3047824011298576,-0.1328171638485772,0.19196640792620237,0.40846506307178954,-1.8345343066800026,01:04:09.00
3850,3850.496,-27.398398553171464,1.0734846803449816,941.2503501274709,0.004159820542084954,0.04515814012096774,-29.198824482579386,0.3719384699098526,-30.106727046351278,-31.085925256052324,0.5308104388920682,0.42920000770646977,-0.18975449192036895,0.19313558760390662,0.15359573028137422,0.41399244630373844,0.9791982097010459,01:04:10.00
3851,3851.488,-27.03609497316422,0.947385040983077,855.140558201395,0.002460586008495621,0.03840095766129032,-28.589834767003214,0.3595713641374342,-32.476753357918035,-30.51425472382576,0.3161175937505709,0.4377545345238474,-0.13587696883504014,0.009523805402980588,0.06386225904813779,0.4042146481834626,-1.9624986340922694,01:04:11.00
3852,3852.496,-27.979322373867035,0.9957401365973055,791.6078387845571,0.0017096294523071265,0.024383544921875,-28.564357817173004,0.36906679708044976,-33.55597746372223,-31.55171972513199,0.30972127627945883,0.4197185487466596,-0.17614748521996662,-0.156625015324414,-0.014700095434440966,0.38560838858437785,-2.0042577385902405,01:04:12.00
3853,3853.504,-27.885216682187973,0.9484368014720178,789.7366615625396,0.0014499972589434155,0.023201234879032258,-28.310605387533865,0.3344573191096706,-33.43889944015011,-31.271879319221743,0.24611942153099664,0.42711261058254457,-0.12137265764515685,-0.17920049222878334,-0.07189373110310229,0.3820789473411281,-2.1670201209283646,01:04:13.00
3854,3854.496,-29.08678940803774,1.087670208946351,858.1643049002906,0.002597345356574102,0.029848160282258066,-29.656506753736927,0.3968466904855544,-33.6238170746834,-32.56135042252079,0.4462839407409928,0.365157889121747,-0.21299078023666657,-0.05543257137545915,-0.1289187370835828,0.37228136198405937,-1.0624666521626134,01:04:14.00
3855,3855.488,-31.4286012957173,0.9001958918186926,974.9758077799296,0.004011354964947508,0.03246282762096774,-32.02504914806735,0.32957127906622424,-36.800907381119266,-34.84359888876638,0.2441724590005894,0.22330523166187716,-0.10291315405827117,0.07164561566875294,-0.17217051358395288,0.3582406110176375,-1.9573084923528856,01:04:15.00
3856,3856.496,-33.80696880817413,0.8384636677801609,1043.615831324923,0.005130450830620248,0.038330078125,-34.56568491458893,0.307132700458169,-39.35349190235138,-37.28210115432739,0.17964498617658828,0.043538715534861695,-0.060092797145522896,0.17061931297100852,-0.2601548386579189,0.33773852879093985,-2.071390748023987,01:04:16.00
3857,3857.504,-35.21351094399729,0.9233975631575431,1134.0297653295897,0.007525192002855962,0.04594569052419355,-36.14844648299679,0.32694030360829446,-40.55238194619456,-38.851316390498994,0.3449686473114397,-0.09133525787173744,-0.11972004920546167,0.3900650644861907,-0.3146362554726269,0.3238770319512178,-1.7010655556955645,01:04:17.00
3858,3858.496,-37.48071658226751,0.8500905306108536,1116.5068671865804,0.007026817844880204,0.050970262096774195,-38.615425848191784,0.2735185363600331,-42.97781753540039,-41.243421246928555,0.20980344565789324,-0.20836016879141625,-0.06180660369627247,0.33595291770439006,-0.3996736741388233,0.30215596388227334,-1.7343962884718371,01:04:18.00
3859,3859.488,-37.773189790787235,0.8224934935569763,988.9937607440603,0.003729558534800045,0.05259261592741935,-39.12021895377867,0.2958920744638289,-43.62371038621472,-41.44380163377331,0.06852919858752997,-0.27078195129148813,-0.056475052288013514,0.05573768824117846,-0.46007689874927915,0.2831469187680654,-2.1799087524414062,01:04:19.00
3860,3860.496,-38.87228584289551,0.8781876992434263,1049.8612670109019,0.005380989729019348,0.0582275390625,-40.57944869995117,0.31921349139884114,-44.27296805381775,-42.71364450454712,0.1770473839142749,-0.3417110711864983,-0.07871570004819506,0.2061222121725432,-0.5127526673530297,0.2747348097079581,-1.5593235492706299,01:04:20.00
3861,3861.504,-39.26061765609249,0.7889161744425374,1049.4125228077341,0.004252024317881273,0.05905052923387097,-40.860184454148815,0.28962643588742903,-44.1880260590584,-42.80192848943895,0.03809801897351852,-0.3758927487006957,-0.04069475100846348,0.12819749224264185,-0.549547746998066,0.26383091463882014,-1.3860975696194557,01:04:21.00
3862,3862.496,-40.32508407100554,0.7259743636654269,981.5282118947894,0.0032766632127365276,0.06207472278225806,-42.68152224633001,0.2799187182418762,-44.9533321011451,-43.350650787353516,-0.09045342737647662,-0.3938211205955728,-0.01385398785397631,0.02699824510616329,-0.5919517678221243,0.2523032725764217,-1.6026813137915827,01:04:22.00
3863,3863.488,-38.93983890164283,0.7343742991647413,837.3422183492339,0.001348996700178231,0.05035597278225806,-40.789857925907256,0.2984816321442204,-43.221184884348226,-41.88599001976751,-0.15077721213208228,-0.2396686443056872,-0.022317996662027058,-0.208448426674874,-0.5682130581445286,0.2624845481438266,-1.3351948645807081,01:04:23.00
3864,3864.496,-30.472243428230286,0.8096797782927752,518.6004848875301,0.00027282484916213434,0.0209503173828125,-30.986750423908234,0.35487651522271335,-41.76141059398651,-32.628368496894836,-0.060588930317147016,0.15417046131270468,-0.07479803504216918,-0.44533298204977845,-0.443181550349774,0.29811742149763926,-9.133042097091675,01:04:24.00
3865,3865.504,-29.401349098451675,0.8876455781921264,605.5575153120917,0.0006764862881672959,0.017200100806451613,-29.801870223014586,0.3519031217982692,-38.60037403721963,-31.64788147710985,0.07739962188549641,0.2787304793427848,-0.10366467034166124,-0.37636959597036374,-0.3422140258993999,0.334962279688699,-6.952492560109785,01:04:25.00
3866,3866.496,-29.095441756709928,0.9184122989254613,887.6714644981759,0.0025734702564565643,0.024146295362903226,-29.561398352346114,0.37582560700754963,-32.164936865529704,-31.46850376744424,0.24039029477153345,0.3346397490945035,-0.10504304739933355,-0.07068987773335657,-0.13969795637341417,0.36044126597019316,-0.6964330980854649,01:04:26.00
3867,3867.488,-30.336245506040513,0.7779141126140472,582.5889973934894,0.0005514916340490022,0.019956527217741934,-30.731156133836315,0.26788980153299147,-33.438361014089274,-32.69417965796686,-0.0761189973366022,0.3876768359307545,-0.0814937856450977,-0.39772023354709546,-0.12354537485958308,0.35169440509530564,-0.7441813561224169,01:04:27.00
3868,3868.496,-30.799695134162903,0.9971429719589651,492.36435794603494,0.00031048747132444987,0.017974853515625,-31.239803791046143,0.32845066441223025,-38.12915217876434,-33.019203782081604,0.1523482775380667,0.44320554564000064,-0.1968686146067381,-0.47581755487693006,-0.10683831500532429,0.355758381977435,-5.109948396682739,01:04:28.00
3869,3869.504,-31.056204395909464,1.2373735767699057,577.1461431264013,0.0005084624367995157,0.01965725806451613,-31.587007830219886,0.4527285774989474,-39.685332575151996,-33.1235724418394,0.4673021227759494,0.5205954716348326,-0.36649998435179315,-0.41649171454528533,-0.07955866119021665,0.3684321559139311,-6.561760133312594,01:04:29.00
3870,3870.496,-30.25780733170048,1.0327673314079162,728.5374526379926,0.0014207599235833773,0.025075604838709676,-30.854903067311934,0.42760515164944435,-36.00136418496409,-32.2758667238297,0.2963749885460578,0.5035130608549406,-0.18336726763440483,-0.24084569059100627,-0.03922445815655179,0.38008784372501625,-3.7254974611343874,01:04:30.00
3871,3871.488,-28.26175283616589,0.8673864131973635,795.1402823821345,0.0018971708524341306,0.02652469758064516,-28.90730796321746,0.3249210958038607,-34.5634882527013,-30.217478782899917,0.15698227777390786,0.4354514573138743,-0.09924890232755292,-0.13638088399329143,-0.0815803525931448,0.3747783533497144,-4.34600946980138,01:04:31.00
3872,3872.496,-26.02797794342041,0.8857693746685982,666.6598814734265,0.0006555198901878612,0.0200958251953125,-26.511065006256104,0.34002233820501715,-33.2412291765213,-27.61855721473694,0.14828986413011672,0.392165500426454,-0.11245008145484696,-0.27829559506924867,-0.18131415146293817,0.3566160778846362,-5.622671961784363,01:04:32.00
3873,3873.504,-25.859527095671623,0.8242660289810549,570.216056864489,0.0003592942730099293,0.020240045362903226,-26.334207596317416,0.2915663733597725,-34.98520857287991,-27.379254679526053,0.04606893600768921,0.2783084281959132,-0.04906751704005147,-0.34238296181079236,-0.2736475701755494,0.33975033875511884,-7.605953893353862,01:04:33.00
3874,3874.496,-26.597097581432713,0.865157219671434,568.8715854669534,0.00029034570193729335,0.025122857862903226,-27.164922591178648,0.3375974612370614,-37.63409866825227,-28.310043888707316,0.08785591064542368,0.20244163728349504,-0.07459768918758176,-0.3355787802296584,-0.31670563363001236,0.33124154733533784,-9.324054779544953,01:04:34.00
3875,3875.488,-27.31092606821368,0.8937098845358817,578.9383871692503,0.00029921252914186144,0.025311869959677418,-27.983041701778287,0.32217526051305956,-37.79655296571793,-29.136545427383915,0.11381847294228073,0.12619466405185675,-0.08393071150087326,-0.3406951464118539,-0.33391880114376965,0.32464328604284304,-8.660007538334016,01:04:35.00
3876,3876.496,-28.213412523269653,0.8758740443736315,619.5373045448964,0.0004168919272160565,0.0250244140625,-28.72512984275818,0.30219855555333197,-39.332011342048645,-29.98635059595108,0.08978320957975608,0.0929705227851405,-0.06958762798736157,-0.3288475469830395,-0.3398368550499619,0.3218237312727528,-9.345660746097565,01:04:36.00
3877,3877.504,-26.936924349877142,0.8901126461644326,577.8952504331079,0.000421828128896924,0.01932648689516129,-27.277209066575573,0.29046579041788656,-38.014015197753906,-28.730736947828724,0.11063282923876856,0.11377596851512245,-0.07966742212511421,-0.3564557868356386,-0.31925422416291055,0.3248763821425146,-9.283278249925182,01:04:37.00
3878,3878.496,-27.535228913830174,0.8860427371917232,576.8867648810776,0.0003842701989924535,0.02572139616935484,-28.104849538495465,0.3313720779072854,-37.64940790976247,-29.211037297402658,0.1027487425324227,0.14195190664264035,-0.0751970793196194,-0.3376598483648975,-0.31997847783605554,0.3270686937166436,-8.438370612359815,01:04:38.00
3879,3879.488,-26.942615509033203,0.877948316835588,570.524389527026,0.0002975360928816841,0.021830897177419355,-27.47195908331102,0.28887417912483215,-39.09463427143712,-28.764611828711725,0.09426744112810853,0.17204817157135194,-0.06337664380771874,-0.35614769086545245,-0.3159577717195473,0.3296176546522672,-10.330022442725397,01:04:39.00
3880,3880.496,-26.7873073220253,0.9462355878204107,577.3623159878821,0.0004831020783058193,0.02252197265625,-27.202272951602936,0.35822700639255345,-36.85565507411957,-28.550374448299408,0.18638130943243386,0.18465565726290833,-0.11673398964210696,-0.33442395657318874,-0.32236259284897734,0.3305291332426379,-8.30528062582016,01:04:40.00
3881,3881.504,-24.95732307434082,0.8239314758008526,525.7084497996663,0.0003395804632154684,0.018365675403225805,-25.189152686826645,0.30658028827559564,-33.92757920295961,-26.424751773957283,0.04658744305879273,0.2487735961508853,-0.055961868570215435,-0.36028935556437836,-0.30801110794101055,0.32841649906760456,-7.502827429002331,01:04:41.00
3882,3882.496,-24.910829113375755,0.8580182963801969,512.3043933292722,0.0003077379163099273,0.01822391633064516,-25.22892798146894,0.3253538421084804,-34.64836403631395,-26.544864654541016,0.08452662262167053,0.1918270841759276,-0.056934516754056544,-0.36899545343527806,-0.3177195953106764,0.32610309781953817,-8.103499381772933,01:04:42.00
3883,3883.488,-26.35735567154423,0.8641313218301342,558.1749475170888,0.0004455240231172572,0.023374495967741934,-26.76659405616022,0.2873155551572,-36.44962335401966,-28.021016520838582,0.08916692391221383,0.18603766497807472,-0.05956064875920752,-0.33522642001082886,-0.34806252633184387,0.3279257889968091,-8.428606833181073,01:04:43.00
3884,3884.496,-26.7181978225708,0.8938417416065931,625.6555049744492,0.0006998078160904697,0.0202484130859375,-27.05973219871521,0.3460264231543988,-37.48451769351959,-28.527205646038055,0.1378738336824859,0.17013041601448134,-0.07945128113999089,-0.3061250341361364,-0.32802374693088454,0.33135484095294193,-8.957312047481537,01:04:44.00
3885,3885.504,-27.242339226507372,0.869641617421181,691.5948685623041,0.000990588338144364,0.02461882560483871,-27.685895673690304,0.31511031043144966,-37.5101813039472,-29.032601694906912,0.1281467387333453,0.17363273965252218,-0.0627904626006591,-0.24102404955661227,-0.31388953894892274,0.3371199029254391,-8.47757960904029,01:04:45.00
3886,3886.496,-26.67416683320076,0.858839750289917,706.5368269575409,0.0009092218918545593,0.021988407258064516,-27.038996604181104,0.31763645381696765,-38.001249620991366,-28.476002785467333,0.12292777887219293,0.2331651273248713,-0.07154910385105702,-0.24278723690271883,-0.2885267070392241,0.34357160147814186,-9.525246835524037,01:04:46.00
3887,3887.488,-26.97763910601216,0.9190224582149137,768.9373444219368,0.001366198435613525,0.02487084173387097,-27.384404643889397,0.3434627123417393,-37.50024524811776,-28.81757373194541,0.2202326349405948,0.2086031392537711,-0.08827593309424119,-0.17207997653433862,-0.27807925057575567,0.34780286175415176,-8.682671516172347,01:04:47.00
3888,3888.496,-27.8946630358696,0.8730157874524593,820.7120346334106,0.0015755422609800007,0.0280609130859375,-28.45851480960846,0.3262300556525588,-38.70093393325806,-29.752635836601257,0.17085615772810592,0.20231772936084289,-0.06914463958932796,-0.13165495139038566,-0.28985989565018955,0.34623309246283046,-8.9482980966568,01:04:48.00
3889,3889.504,-24.63759243872858,0.8660617509195881,634.5534496521848,0.0004015660677161518,0.019216229838709676,-25.048950502949378,0.3520529991196048,-35.38069208206669,-26.283497779600083,0.13231770277921578,0.26134576056165076,-0.0705278719876004,-0.2928563509775539,-0.2695867196653422,0.3382675207537153,-9.097194302466608,01:04:49.00
3890,3890.496,-26.625455856323242,0.8650193647030862,606.6128943586233,0.0004966514247972818,0.02282321068548387,-27.123034138833322,0.31389402550074363,-36.80762272496377,-28.289153129823745,0.09832823393881304,0.17718534074265568,-0.060428554614911804,-0.31491494900790784,-0.31488697595763987,0.33154633530931626,-8.518469595140026,01:04:50.00
3891,3891.488,-26.556942847467237,0.8885953599406827,595.8992819567767,0.00035271274616881725,0.022240423387096774,-27.046393363706528,0.28069273502595965,-38.34799994191816,-28.328295984575824,0.12149028982505053,0.1444975411528359,-0.07616761841735684,-0.3315965748920461,-0.310012146080349,0.32751388006875254,-10.019703957342333,01:04:51.00
3892,3892.496,-28.062880516052246,0.9046680368483067,610.2902376194626,0.0004770460573126911,0.0240631103515625,-28.627823889255524,0.32919782237149775,-39.43385171890259,-29.92972183227539,0.12505815790508026,0.07151275573317452,-0.08672069404455886,-0.3316970861279298,-0.3302004692513144,0.32390088942820067,-9.504129886627197,01:04:52.00
3893,3893.504,-28.10791378636514,0.9317217565351917,649.2244857213647,0.0007165511844739799,0.02392578125,-28.491052689090854,0.29681730630897707,-39.70134710496472,-29.90561835996566,0.1719733757894038,0.11285900494813393,-0.09301247828158889,-0.29782818009205647,-0.3175695055402979,0.32804591697931756,-9.795728744999055,01:04:53.00
3894,3894.496,-26.909821602606005,0.9055966734886169,618.9886111693424,0.000495160338393743,0.023626512096774195,-27.36115886319068,0.3277744891182069,-37.48716354370117,-28.68341218271563,0.14698233100327343,0.15640993623065153,-0.07624327473237612,-0.3095556234259368,-0.29308077304793045,0.332391435669856,-8.80375136098554,01:04:54.00
3895,3895.488,-28.078153610229492,0.8869073583233741,652.6807962374547,0.0007025285796712964,0.028430569556451613,-28.727421483685895,0.3198900266039756,-38.471669227846206,-29.825898262762255,0.12414898130270055,0.1860041667870126,-0.06853120822676793,-0.2743453309183643,-0.3108303417579013,0.33565675770895026,-8.645770965083953,01:04:55.00
3896,3896.496,-24.88526713848114,0.9134090226143599,588.1259061033084,0.0004588383962982334,0.019744873046875,-25.24044895172119,0.35768137173727155,-33.931967318058014,-26.542830169200897,0.1762023553665653,0.27382240759513016,-0.09085584378296084,-0.3134406564599566,-0.28460941487360947,0.34066145090228767,-7.389137148857117,01:04:56.00
3897,3897.504,-25.813620105866462,0.8833724952513172,657.5560794634878,0.0008114600045261004,0.02721774193548387,-26.556084479055098,0.3414805055625977,-33.63459544028005,-27.733733515585623,0.15887445716820228,0.24443145698765673,-0.07625832896179788,-0.23375634425066458,-0.2855341968353847,0.34237233016532714,-5.90086192469443,01:04:57.00
3898,3898.496,-25.117242136309223,0.8259349984507407,621.0112689047452,0.000594621128027117,0.025642641129032258,-25.771897715906942,0.31155886717381015,-33.63275367982926,-26.759643985379128,0.08466286689980441,0.2642930629571114,-0.04620650380722135,-0.2627681394826328,-0.26838228798087355,0.339279288444986,-6.873109694450132,01:04:58.00
3899,3899.488,-24.366628277686335,0.8463291122067359,599.8424670238029,0.0005334973055493808,0.024398311491935484,-24.929976617136308,0.3537355966625675,-32.47389264260569,-26.0393247912007,0.1135109832220271,0.24354490738459017,-0.06892150820784627,-0.27124733922998034,-0.24942119362841084,0.33774596447909155,-6.4345678514049895,01:04:59.00
3900,3900.4809696969696,-26.049008976329457,0.8044475298939329,653.100031625659,0.0008255100269293921,0.026248816287878788,-26.748466896288324,0.22279561491626682,-35.39780668778853,-27.687140320286606,0.05723448511886868,0.25884685044412514,-0.09481251969537521,-0.24363726277043704,-0.27224924867447375,0.3425998566728301,-7.710666367501924,01:05:00.00
3901,3901.504,-24.948069234048166,0.9702598221840397,637.4200157803222,0.0006007268501918823,0.027879284274193547,-25.515288322202622,0.3871713386427972,-33.13940958822927,-26.916217311736077,0.26959650314453315,0.25017690627110006,-0.1292723184307939,-0.24044696001717542,-0.23195833528036347,0.3462779999520549,-6.2231922764931955,01:05:01.00
3902,3902.496,-25.9983887210969,0.8331982118468131,649.7822779438453,0.0007132220996408573,0.03369140625,-26.90297858945785,0.28298477588161347,-32.996892806022394,-28.21919096669843,0.09882154529119434,0.24480878751941101,-0.065460810714756,-0.21524121455460224,-0.23465988639214028,0.3425199031958379,-4.777701839323966,01:05:02.00
3903,3903.488,-24.419338657009988,0.7943456855512434,513.9658450168253,0.00026400731181755905,0.020287298387096774,-24.85673024577479,0.26665719358190415,-32.92680180457331,-26.228803757698305,0.017209353078132067,0.31120008556691336,-0.06768354819704829,-0.3529111511649552,-0.2474480299163303,0.33607042257847597,-6.697998046875,01:05:03.00
3904,3904.496,-24.245795249938965,0.9146866369992495,568.3957683718215,0.00034605445580382366,0.0235443115234375,-24.71811819076538,0.3579592630267143,-31.678936064243317,-26.12365746498108,0.1854576800317574,0.27469665723422443,-0.1252757218694374,-0.3015865839816246,-0.254082737564331,0.33593633319644717,-5.5552785992622375,01:05:04.00
3905,3905.504,-26.060963722967333,0.7952376834807857,593.4902627825683,0.0004836564593490273,0.027296496975806453,-26.655747136762066,0.2613258445935865,-31.525136824577086,-27.984805937736265,0.024780097543109482,0.19454740505477303,-0.05689319990901849,-0.29101833120354786,-0.3112493317381336,0.33030148169115037,-3.5403308868408203,01:05:05.00
3906,3906.496,-23.96333171475318,0.843846510494909,564.7020224945767,0.0003100764034541264,0.02184664818548387,-24.44799312468498,0.3346605822443962,-29.496179088469475,-25.84552820267216,0.10024261679833771,0.18220178452089386,-0.0733206474728019,-0.3095945288421678,-0.2966869520822432,0.3232590023036138,-3.650650885797316,01:05:06.00
3907,3907.488,-25.44267334476594,0.7630491218259258,538.8254437987531,0.0003156516637142387,0.024634576612903226,-25.88954765565934,0.265753795062342,-29.32422342608052,-27.198068557247037,-0.024787177596564132,0.13852369818322693,-0.03385854699384942,-0.33237144818417963,-0.36458532154841283,0.31243517769411294,-2.1261548688334804,01:05:07.00
3908,3908.496,-26.24521839618683,0.701262422837317,496.4308897115378,0.00018968856920764665,0.023193359375,-26.69029325246811,0.23795979702845216,-31.496855974197388,-27.882957220077515,-0.1279490578276176,0.06062784702750849,-0.026937318950237616,-0.38195767663895147,-0.41223503592808197,0.30420722341826545,-3.613898754119873,01:05:08.00
3909,3909.504,-27.081042874243952,0.8021319383575071,551.4528449059076,0.00016314231306164255,0.02975365423387097,-27.88669709236391,0.3409813512717524,-31.702611923217773,-29.556033288278886,0.0020228828984404385,0.06229526752102389,-0.07590487320929425,-0.3377382184682233,-0.3894227295128885,0.30320798819679734,-2.1465786349388862,01:05:09.00
3910,3910.496,-28.570049408943422,0.7446155298140741,510.4006658653455,0.0001693598828898112,0.022208921370967742,-29.112612693540513,0.27383718062793055,-33.39958135543331,-31.134408889278287,-0.1113854687727407,0.08658388226333351,-0.03532011448430478,-0.419118215886111,-0.3803791614575323,0.30519107624133524,-2.2651724661550214,01:05:10.00
3911,3911.488,-28.076384944300496,0.9018605611016673,611.7967278543016,0.0005124772468397784,0.023342993951612902,-28.586440916984312,0.28085913773505916,-36.560685434649066,-30.483439353204542,0.12170366789826226,0.10046324068154007,-0.10437130172455181,-0.3323562654108104,-0.3166181210045134,0.32377615050319936,-6.077246081444525,01:05:11.00
3912,3912.496,-27.44363570213318,0.9412252176553011,683.0934708094006,0.0009001825819723308,0.02978515625,-28.21939468383789,0.3603399726562202,-36.65020561218262,-30.11740082502365,0.21403054980677355,0.14305607778047263,-0.12366519736439438,-0.22906458681065722,-0.26623111819221934,0.3382115306693013,-6.532804787158966,01:05:12.00
3913,3913.504,-26.292920204900927,0.8915191042807794,693.8916522703366,0.0009028229171470289,0.025390625,-27.00544535729193,0.27593854310051086,-35.19060614801222,-28.9088559919788,0.16973545879114668,0.18224434892989846,-0.08590520009464228,-0.22648181903767176,-0.22166075358330845,0.3446813954582341,-6.281750156033423,01:05:13.00
3914,3914.496,-25.424950876543598,0.9083463049704029,720.7071509514872,0.0009654675706124474,0.028178553427419355,-26.061229582755796,0.31856213846514303,-34.92922616774036,-27.957787175332346,0.21577248447008035,0.16585957537509394,-0.09210775620952155,-0.1811302078092268,-0.2135243466622036,0.3449887599758197,-6.9714389924080145,01:05:14.00
3915,3915.488,-24.915631571123676,0.8794688467056521,693.5541552529983,0.0008797366669656889,0.027879284274193547,-25.538637038200132,0.3253232437756754,-32.598568208755985,-27.601211793961063,0.18000738479315617,0.15589526095455555,-0.07068879630776827,-0.19348367758401167,-0.22685425647312066,0.3405978287695265,-4.997356414794922,01:05:15.00
3916,3916.496,-25.11723780632019,0.8785653188824654,669.5112929760327,0.0007370845951299998,0.0280914306640625,-25.825524389743805,0.29453229205682874,-32.086841225624084,-27.84082782268524,0.16675971366907294,0.14841044432193456,-0.0725028709288508,-0.2171558573099858,-0.22826711919115983,0.33905467067710615,-4.246013402938843,01:05:16.00
3917,3917.504,-25.509502656998173,0.8853639056605678,679.8704307657019,0.0007865911808743652,0.028225806451612902,-26.20154651518791,0.2994474602803107,-31.553825563000096,-28.15426980295489,0.1724581606087063,0.1439389155279363,-0.09047692259569802,-0.2144445246276106,-0.22226992602791668,0.3399323147909933,-3.3995557600452053,01:05:17.00
3918,3918.496,-25.080285533781975,0.9068591402422997,655.893719385924,0.0005708550762069682,0.022067162298387098,-25.535485052293346,0.27696640453030985,-31.5094237789031,-27.4017393665929,0.18720897009673101,0.2014707145060999,-0.10553232969752405,-0.26412378594422065,-0.19124805187457625,0.34535649639806054,-4.1076844123102,01:05:18.00
3919,3919.488,-25.757560483870968,0.9374691305621978,682.5536167713321,0.0006874886654963296,0.022397933467741934,-26.274961902249245,0.30354778732984294,-27.774687797792495,-28.296219487344064,0.2229473126149971,0.210482620908223,-0.11058234553956713,-0.25252938334556624,-0.15964562497193857,0.35071480184301673,0.5215316895515688,01:05:19.00
3920,3920.496,-25.91510707139969,0.9220215659588575,654.2917012995277,0.0006695733609376475,0.0260772705078125,-26.564758360385895,0.3148265747586265,-27.75059050321579,-28.269748210906982,0.19876975902093152,0.20496486676612785,-0.1251449257406736,-0.25213270298182644,-0.137700974893119,0.3515891876066684,0.5191577076911926,01:05:20.00
3921,3921.504,-25.21712641562185,0.9590066334893627,652.3954414804913,0.0006507083279786691,0.026067918346774195,-25.779344374133693,0.3241018700984217,-28.759157303840883,-27.551367298249275,0.25413868927086647,0.21928511339304518,-0.15125022933551244,-0.243011044953528,-0.12292817701052546,0.35485776912879036,-1.2077900055916078,01:05:21.00
3922,3922.496,-25.463901089083762,0.9415891247410928,748.3789228116896,0.0011910367062345386,0.029202368951612902,-26.26781488233997,0.29008183508150037,-28.55527170242802,-27.86252163302514,0.26863457964360804,0.20412881548069567,-0.12199178238031613,-0.14794095407582827,-0.09643860057571729,0.3583331835243166,-0.6927500694028793,01:05:22.00
3923,3923.488,-24.951897098172097,0.9451220996918217,719.0299945081653,0.0007736549802845525,0.02780052923387097,-25.73574416868148,0.30393330368303484,-27.8848325052569,-27.46820843604303,0.2629715894711704,0.23320742231384636,-0.12867641932063567,-0.1889385057585945,-0.07406365758750881,0.3594127502067461,-0.4166240692138672,01:05:23.00
3924,3924.496,-24.93581610918045,0.919380659237504,745.1876824896292,0.0009470696659263922,0.0282745361328125,-25.74089789390564,0.3240164858289063,-26.830300092697144,-27.276514053344727,0.24290365087273044,0.27322821747215087,-0.10746485468513868,-0.16180006787207818,-0.08186907429759749,0.36552131759064205,0.446213960647583,01:05:24.00
3925,3925.504,-25.300407040503718,0.9982698925079838,769.0762059063318,0.0011417054563700672,0.03380166330645161,-26.217988721786007,0.3425590768456459,-28.224917627150013,-27.655223846435547,0.3498095348714774,0.2745485253356181,-0.16069713646252462,-0.11563745447913908,-0.09492890131001631,0.37023566794726015,-0.5696937807144657,01:05:25.00
3926,3926.496,-23.523655553017893,0.9443452079449931,711.5809134136829,0.0008956688613961301,0.028572328629032258,-24.095127474877142,0.318893511449137,-27.25161866218813,-25.87958268196352,0.28711408393071414,0.369662799833287,-0.1182566574197213,-0.15740569120885828,-0.08165333172112599,0.36716912600180246,-1.3720359802246094,01:05:26.00
3927,3927.488,-22.480212242372573,0.9620701843692411,739.9400206766263,0.0009484452264939225,0.025784400201612902,-22.96439509237966,0.3505608554809324,-27.901610897433372,-24.822235045894498,0.33038412070310075,0.37336386584703996,-0.12802085653397088,-0.13659956023292502,-0.0718285229057711,0.3675443359301069,-3.0793758515388734,01:05:27.00
3928,3928.496,-24.588611602783203,0.9243419598788023,912.2537482604318,0.002724286194279557,0.03704833984375,-25.534256160259247,0.3251626272685826,-31.914080381393433,-26.69924372434616,0.34634402700187655,0.2984994815204744,-0.09437438481533532,0.08860677753637514,-0.1017296467867182,0.3737177861203426,-5.214836657047272,01:05:28.00
3929,3929.504,-25.497594956428774,0.915660310176111,987.7996574971628,0.0032089127663282617,0.043441280241935484,-26.63330545733052,0.3517614766474693,-39.77237824470766,-27.59665206170851,0.35838034108625694,0.2834128473437992,-0.09704481630953102,0.17512730977377874,-0.12811796405176576,0.37532084089815787,-12.17572618299915,01:05:29.00
3930,3930.496,-26.504868599676318,0.9337406158447266,975.1422838195076,0.0028378639685650987,0.043362525201612906,-27.579484201246693,0.35013154725874623,-41.36676000779675,-28.620065689086914,0.3524320352292504,0.20406594085328836,-0.10659207485050073,0.12727419642122537,-0.18480432368772493,0.369475518014146,-12.746694318709835,01:05:30.00
3931,3931.488,-25.901977231425622,0.9068876774080338,935.7285428002664,0.002309220431808142,0.039046748991935484,-26.9258488685854,0.31265478701360766,-41.448531612273186,-27.996190347979145,0.30279465065261485,0.21549583554019763,-0.076195294482487,0.06096357849392588,-0.1962015395758351,0.3638294384247239,-13.45234126429404,01:05:31.00
3932,3932.496,-25.417717158794403,0.8708772137761116,895.3554917821239,0.001601282139745308,0.03204345703125,-26.183071076869965,0.29810801008716226,-40.452603220939636,-27.588795125484467,0.23256160594816588,0.22008650624214912,-0.053442426216077414,-0.03299325349830272,-0.20721633246886742,0.3589296909966613,-12.86380809545517,01:05:32.00
