type,start_seconds,end_seconds,start,end,duration,score,loudness_db,low_db,center_advantage_db
SWELL,4410.08,4410.08,01:13:30.08,01:13:30.08,0.0,0.0,-42.740455627441406,-44.763275146484375,-6.68316650390625
IMPACT,4410.208,4410.208,01:13:30.21,01:13:30.21,0.0,8.75918342651892,-28.604001998901367,-45.394596099853516,26.92905616760254
IMPACT,4411.328,4411.328,01:13:31.33,01:13:31.33,0.0,10.292404706513473,-28.11917495727539,-47.49566650390625,30.776960372924805
SWELL,4415.072,4415.072,01:13:35.07,01:13:35.07,0.0,0.0,-40.234012603759766,-42.80278778076172,-4.755413055419922
SWELL,4420.064,4420.064,01:13:40.06,01:13:40.06,0.0,0.0,-52.75463104248047,-58.23899841308594,-5.648723602294922
HARSH,4420.992,4420.992,01:13:40.99,01:13:40.99,0.0,26.604685524759173,-50.10970687866211,-59.350608825683594,18.67715835571289
IMPACT,4420.992,4420.992,01:13:40.99,01:13:40.99,0.0,14.8150197552144,-50.10970687866211,-59.350608825683594,18.67715835571289
SWELL,4425.184,4425.184,01:13:45.18,01:13:45.18,0.0,0.0,-31.94200325012207,-33.7213249206543,-3.614459991455078
SWELL,4430.4,4430.4,01:13:50.40,01:13:50.40,0.0,0.0,-32.66477966308594,-34.35652160644531,-5.291873931884766
SWELL,4435.392,4435.392,01:13:55.39,01:13:55.39,0.0,0.0,-30.729944229125977,-31.97810173034668,0.156005859375
IMPACT,4440.096,4440.096,01:14:00.10,01:14:00.10,0.0,12.101201818232408,-27.503721237182617,-32.284156799316406,-6.05816650390625
HIGH_LOAD,4440.448,4449.92,01:14:00.45,01:14:09.92,9.471999999999753,0.5394377266648769,-27.037920723860513,-29.537937138618442,3.9917323212029556
SWELL,4440.608,4440.608,01:14:00.61,01:14:00.61,0.0,0.0,-30.788036346435547,-32.179290771484375,-5.939289093017578
IMPACT,4440.928,4440.928,01:14:00.93,01:14:00.93,0.0,8.265019952563328,-28.10195541381836,-32.43524169921875,-1.0058975219726562
SWELL,4445.664,4445.664,01:14:05.66,01:14:05.66,0.0,0.0,-27.464448928833008,-29.272764205932617,3.626617431640625
SWELL,4450.784,4450.784,01:14:10.78,01:14:10.78,0.0,0.0,-25.81976318359375,-27.229412078857422,-4.744045257568359
SWELL,4455.808,4455.808,01:14:15.81,01:14:15.81,0.0,0.0,-36.68125915527344,-40.607276916503906,0.6546821594238281
HIGH_LOAD,4456.992,4469.024,01:14:16.99,01:14:29.02,12.032000000000153,0.5897562681896936,-31.64011557095879,-36.96181901886229,10.855882705364683
SWELL,4460.896,4460.896,01:14:20.90,01:14:20.90,0.0,0.0,-32.48915481567383,-38.50128936767578,12.596435546875
IMPACT,4461.152,4461.152,01:14:21.15,01:14:21.15,0.0,8.502228736448561,-32.350284576416016,-38.850868225097656,13.17807388305664
HARSH,4461.184,4461.184,01:14:21.18,01:14:21.18,0.0,17.56479246042086,-32.40258026123047,-39.44505310058594,13.309076309204102
BARRAGE,4462.304,4467.008,01:14:22.30,01:14:27.01,4.7039999999997235,1.05180543009038,-30.370157847533356,-35.542495637326624,11.655050058622617
IMPACT,4464.736,4464.736,01:14:24.74,01:14:24.74,0.0,8.811717297446862,-30.40347671508789,-36.872840881347656,13.643243789672852
HARSH,4464.768,4464.768,01:14:24.77,01:14:24.77,0.0,15.134636635297944,-30.79840087890625,-37.25832748413086,13.764089584350586
IMPACT,4465.824,4465.824,01:14:25.82,01:14:25.82,0.0,8.58673685772719,-29.81973648071289,-32.21461486816406,15.059368133544922
SWELL,4466.144,4466.144,01:14:26.14,01:14:26.14,0.0,0.0,-32.53517150878906,-35.501075744628906,1.1114120483398438
SWELL,4471.232,4471.232,01:14:31.23,01:14:31.23,0.0,0.0,-25.567054748535156,-26.971683502197266,12.907543182373047
SWELL,4476.288,4476.288,01:14:36.29,01:14:36.29,0.0,0.0,-29.7214412689209,-31.871868133544922,4.645748138427734
HIGH_LOAD,4478.08,4484.448,01:14:38.08,01:14:44.45,6.368000000000393,0.5307551297726494,-25.524695568084717,-28.10690873146057,2.2532393169403075
IMPACT,4480.704,4480.704,01:14:40.70,01:14:40.70,0.0,8.752263204768866,-22.168346405029297,-24.270145416259766,17.004650115966797
SWELL,4481.28,4481.28,01:14:41.28,01:14:41.28,0.0,0.0,-24.156517028808594,-27.64789581298828,11.14129638671875
SWELL,4486.304,4486.304,01:14:46.30,01:14:46.30,0.0,0.0,-26.898591995239258,-28.991409301757812,-3.2376327514648438
SWELL,4491.328,4491.328,01:14:51.33,01:14:51.33,0.0,0.0,-26.560394287109375,-28.626689910888672,-5.672723770141602
IMPACT,4495.968,4495.968,01:14:55.97,01:14:55.97,0.0,12.093728554501489,-21.54015350341797,-25.302610397338867,-10.56241226196289
HARSH,4496.352,4496.352,01:14:56.35,01:14:56.35,0.0,21.864994714624352,-25.376684188842773,-27.729721069335938,-14.337272644042969
SWELL,4496.48,4496.48,01:14:56.48,01:14:56.48,0.0,0.0,-31.407386779785156,-34.87683868408203,2.0389175415039062
IMPACT,4497.12,4497.12,01:14:57.12,01:14:57.12,0.0,13.28275707683624,-23.016746520996094,-25.83944320678711,-12.175132751464844
SWELL,4501.536,4501.536,01:15:01.54,01:15:01.54,0.0,0.0,-35.67564010620117,-37.03724670410156,-3.609130859375
SWELL,4506.624,4506.624,01:15:06.62,01:15:06.62,0.0,0.0,-39.30950164794922,-40.131195068359375,7.900791168212891
IMPACT,4509.152,4509.152,01:15:09.15,01:15:09.15,0.0,27.60133720135447,-24.271827697753906,-27.773712158203125,-9.218109130859375
HARSH,4509.216,4509.216,01:15:09.22,01:15:09.22,0.0,22.550403123604013,-27.07106590270996,-31.127588272094727,-3.8825302124023438
HIGH_LOAD,4510.848,4517.536,01:15:10.85,01:15:17.54,6.688000000000102,0.5369162750399229,-34.69391297839937,-39.29051700773693,6.300277873447963
SWELL,4511.68,4511.68,01:15:11.68,01:15:11.68,0.0,0.0,-41.956512451171875,-46.941429138183594,12.319896697998047
SWELL,4516.768,4516.768,01:15:16.77,01:15:16.77,0.0,0.0,-29.483022689819336,-33.585426330566406,-9.788869857788086
IMPACT,4517.024,4517.024,01:15:17.02,01:15:17.02,0.0,9.371036128072381,-20.998886108398438,-24.041790008544922,-12.64149284362793
HARSH,4517.056,4517.056,01:15:17.06,01:15:17.06,0.0,18.057790601777494,-23.313480377197266,-27.2994384765625,-11.50385856628418
SWELL,4521.888,4521.888,01:15:21.89,01:15:21.89,0.0,0.0,-28.221195220947266,-28.62049102783203,-2.7475662231445312
SWELL,4526.88,4526.88,01:15:26.88,01:15:26.88,0.0,0.0,-20.86990737915039,-21.482681274414062,4.476539611816406
IMPACT,4530.048,4530.048,01:15:30.05,01:15:30.05,0.0,15.025362779240753,-28.340578079223633,-30.898225784301758,12.394378662109375
HARSH,4530.08,4530.08,01:15:30.08,01:15:30.08,0.0,23.317364747986055,-28.44696044921875,-31.073871612548828,12.251728057861328
BARRAGE,4530.752,4536.384,01:15:30.75,01:15:36.38,5.631999999999607,1.3055414699551537,-35.45040016389836,-39.69954029449635,1.4888763212214755
SWELL,4531.936,4531.936,01:15:31.94,01:15:31.94,0.0,0.0,-42.79006576538086,-43.86054992675781,-1.4849319458007812
HIGH_LOAD,4532.0,4543.264,01:15:32.00,01:15:43.26,11.264000000000124,0.6142294435759014,-29.144687717426937,-34.10356227129107,-1.3182665903237318
IMPACT,4532.032,4532.032,01:15:32.03,01:15:32.03,0.0,12.252351444582215,-40.05841064453125,-43.06066131591797,9.47515869140625
HARSH,4533.472,4533.472,01:15:33.47,01:15:33.47,0.0,25.448580582722993,-32.55201721191406,-39.21294021606445,7.718799591064453
IMPACT,4533.472,4533.472,01:15:33.47,01:15:33.47,0.0,22.635841725812476,-32.55201721191406,-39.21294021606445,7.718799591064453
IMPACT,4534.624,4534.624,01:15:34.62,01:15:34.62,0.0,9.881490059206802,-28.687761306762695,-33.478668212890625,6.175432205200195
SWELL,4536.992,4536.992,01:15:36.99,01:15:36.99,0.0,0.0,-25.602073669433594,-30.226938247680664,-11.75229263305664
SWELL,4542.016,4542.016,01:15:42.02,01:15:42.02,0.0,0.0,-26.564388275146484,-30.433866500854492,-5.133674621582031
HARSH,4542.24,4542.24,01:15:42.24,01:15:42.24,0.0,19.837548540518757,-24.504371643066406,-31.132047653198242,9.86288070678711
IMPACT,4542.272,4542.272,01:15:42.27,01:15:42.27,0.0,8.988787004421983,-24.638690948486328,-31.387290954589844,9.293533325195312
HARSH,4545.728,4545.728,01:15:45.73,01:15:45.73,0.0,16.317009262835718,-24.498512268066406,-30.027990341186523,9.216262817382812
SWELL,4547.072,4547.072,01:15:47.07,01:15:47.07,0.0,0.0,-23.628528594970703,-27.12518310546875,-7.102687835693359
IMPACT,4551.36,4551.36,01:15:51.36,01:15:51.36,0.0,9.952714053533533,-28.870330810546875,-30.4653377532959,2.1057376861572266
SWELL,4552.096,4552.096,01:15:52.10,01:15:52.10,0.0,0.0,-33.72377014160156,-35.376373291015625,-3.6835556030273438
SWELL,4557.152,4557.152,01:15:57.15,01:15:57.15,0.0,0.0,-34.3829345703125,-36.36062240600586,4.46966552734375
SWELL,4562.208,4562.208,01:16:02.21,01:16:02.21,0.0,0.0,-36.54536056518555,-39.17202377319336,-4.1400604248046875
SWELL,4567.424,4567.424,01:16:07.42,01:16:07.42,0.0,0.0,-25.621356964111328,-28.837289810180664,7.6680908203125
SWELL,4572.448,4572.448,01:16:12.45,01:16:12.45,0.0,0.0,-26.543319702148438,-28.839710235595703,-2.5756149291992188
SWELL,4577.536,4577.536,01:16:17.54,01:16:17.54,0.0,0.0,-24.716157913208008,-25.96735191345215,-0.9315128326416016
SWELL,4582.56,4582.56,01:16:22.56,01:16:22.56,0.0,0.0,-27.823354721069336,-28.693145751953125,-9.228275299072266
HIGH_LOAD,4583.52,4594.336,01:16:23.52,01:16:34.34,10.815999999999804,0.5480392963537514,-27.856831744708845,-29.292945664892507,2.45892316261224
IMPACT,4584.16,4584.16,01:16:24.16,01:16:24.16,0.0,8.413785271453607,-25.990345001220703,-26.963747024536133,-7.967014312744141
IMPACT,4585.92,4585.92,01:16:25.92,01:16:25.92,0.0,9.311977245570153,-26.027503967285156,-27.301586151123047,-6.084384918212891
SWELL,4587.552,4587.552,01:16:27.55,01:16:27.55,0.0,0.0,-25.84273910522461,-29.718555450439453,12.573688507080078
IMPACT,4590.336,4590.336,01:16:30.34,01:16:30.34,0.0,9.066701266702921,-26.34528923034668,-27.351211547851562,-0.5252361297607422
SWELL,4592.64,4592.64,01:16:32.64,01:16:32.64,0.0,0.0,-28.138582229614258,-28.932723999023438,1.2273063659667969
SWELL,4597.728,4597.728,01:16:37.73,01:16:37.73,0.0,0.0,-29.746097564697266,-30.699539184570312,-7.312168121337891
HIGH_LOAD,4598.912,4613.12,01:16:38.91,01:16:53.12,14.207999999999629,0.5700156022456851,-27.87939256818107,-30.06653563681613,2.4269316298238346
IMPACT,4600.672,4600.672,01:16:40.67,01:16:40.67,0.0,9.97677975357278,-20.843507766723633,-24.396728515625,4.857343673706055
HARSH,4600.704,4600.704,01:16:40.70,01:16:40.70,0.0,16.232901178987838,-22.306482315063477,-25.24509048461914,7.402107238769531
SWELL,4602.72,4602.72,01:16:42.72,01:16:42.72,0.0,0.0,-22.508323669433594,-24.764480590820312,-0.05206298828125
HARSH,4604.64,4604.64,01:16:44.64,01:16:44.64,0.0,15.074602579617796,-26.80138397216797,-29.530275344848633,-1.1365089416503906
IMPACT,4606.208,4606.208,01:16:46.21,01:16:46.21,0.0,8.48064565310374,-21.08006477355957,-24.366483688354492,3.125316619873047
IMPACT,4607.392,4607.392,01:16:47.39,01:16:47.39,0.0,12.227270133681776,-21.80242156982422,-25.073272705078125,-3.738443374633789
SWELL,4607.744,4607.744,01:16:47.74,01:16:47.74,0.0,0.0,-28.001922607421875,-29.098743438720703,-0.20601463317871094
IMPACT,4608.48,4608.48,01:16:48.48,01:16:48.48,0.0,12.504952792746913,-22.445587158203125,-25.915416717529297,-2.3898258209228516
HARSH,4608.512,4608.512,01:16:48.51,01:16:48.51,0.0,19.462138899795583,-24.099685668945312,-27.359020233154297,-0.14696121215820312
IMPACT,4610.048,4610.048,01:16:50.05,01:16:50.05,0.0,8.209815259673668,-28.33307647705078,-30.096435546875,9.461309432983398
IMPACT,4610.912,4610.912,01:16:50.91,01:16:50.91,0.0,13.43376274133148,-21.982032775878906,-25.74573516845703,2.1229724884033203
SWELL,4612.768,4612.768,01:16:52.77,01:16:52.77,0.0,0.0,-30.95688819885254,-33.864139556884766,7.749904632568359
IMPACT,4615.616,4615.616,01:16:55.62,01:16:55.62,0.0,8.319667129748229,-28.478839874267578,-29.98469352722168,-5.399789810180664
HIGH_LOAD,4615.648,4631.616,01:16:55.65,01:17:11.62,15.967999999999847,0.5413826476236799,-26.114026650221287,-28.248973393392657,-1.5654450452732231
IMPACT,4616.512,4616.512,01:16:56.51,01:16:56.51,0.0,9.972267045005795,-25.7491397857666,-26.992761611938477,-7.229715347290039
IMPACT,4617.6,4617.6,01:16:57.60,01:16:57.60,0.0,9.965069943219147,-23.62544059753418,-25.651527404785156,-2.527496337890625
SWELL,4617.92,4617.92,01:16:57.92,01:16:57.92,0.0,0.0,-25.820425033569336,-26.67599868774414,-8.436790466308594
HARSH,4618.592,4618.592,01:16:58.59,01:16:58.59,0.0,12.582509919614566,-27.67898178100586,-30.853900909423828,8.936210632324219
IMPACT,4619.648,4619.648,01:16:59.65,01:16:59.65,0.0,9.283559833022366,-23.173110961914062,-25.035362243652344,-2.3705062866210938
SWELL,4622.88,4622.88,01:17:02.88,01:17:02.88,0.0,0.0,-27.283523559570312,-28.485233306884766,-9.400026321411133
IMPACT,4623.232,4623.232,01:17:03.23,01:17:03.23,0.0,11.213450274381184,-22.63360595703125,-24.296878814697266,-5.688728332519531
SWELL,4627.968,4627.968,01:17:07.97,01:17:07.97,0.0,0.0,-27.499906539916992,-30.980302810668945,-6.781284332275391
HIGH_LOAD,4632.0,4637.76,01:17:12.00,01:17:17.76,5.760000000000218,0.5834813790644843,-27.92901063360562,-30.579088137294708,-3.670311342945415
IMPACT,4632.64,4632.64,01:17:12.64,01:17:12.64,0.0,9.199027858893059,-24.180356979370117,-26.327974319458008,-13.137928009033203
SWELL,4633.152,4633.152,01:17:13.15,01:17:13.15,0.0,0.0,-26.50144386291504,-30.179424285888672,-12.446830749511719
IMPACT,4634.688,4634.688,01:17:14.69,01:17:14.69,0.0,8.64595408558785,-28.652870178222656,-33.051048278808594,10.894237518310547
HARSH,4636.672,4636.672,01:17:16.67,01:17:16.67,0.0,14.492356359303084,-25.958967208862305,-29.965456008911133,11.436119079589844
SWELL,4638.176,4638.176,01:17:18.18,01:17:18.18,0.0,0.0,-31.892194747924805,-33.53264236450195,-10.670352935791016
IMPACT,4639.52,4639.52,01:17:19.52,01:17:19.52,0.0,8.334419430778292,-30.714445114135742,-32.338768005371094,3.6809844970703125
SWELL,4643.52,4643.52,01:17:23.52,01:17:23.52,0.0,0.0,-30.862998962402344,-32.53310012817383,1.0599327087402344
IMPACT,4644.096,4644.096,01:17:24.10,01:17:24.10,0.0,8.364519318646575,-28.60936164855957,-33.111629486083984,13.102441787719727
SWELL,4648.576,4648.576,01:17:28.58,01:17:28.58,0.0,0.0,-32.421958923339844,-34.58784866333008,-10.797863006591797
IMPACT,4650.304,4650.304,01:17:30.30,01:17:30.30,0.0,12.005135869585741,-26.57700538635254,-28.397945404052734,16.869964599609375
SWELL,4653.6,4653.6,01:17:33.60,01:17:33.60,0.0,0.0,-31.043743133544922,-33.07387161254883,-10.835355758666992
SWELL,4658.688,4658.688,01:17:38.69,01:17:38.69,0.0,0.0,-32.427955627441406,-36.102745056152344,-7.014961242675781
HIGH_LOAD,4662.848,4690.176,01:17:42.85,01:18:10.18,27.32800000000043,0.5871396440167643,-29.526220994575002,-32.69899647926616,2.6745968834262026
HARSH,4663.744,4663.744,01:17:43.74,01:17:43.74,0.0,17.476701552706984,-32.08271789550781,-39.459983825683594,17.31183624267578
SWELL,4664.0,4664.0,01:17:44.00,01:17:44.00,0.0,0.0,-25.95948028564453,-28.44961929321289,-2.040628433227539
IMPACT,4666.624,4666.624,01:17:46.62,01:17:46.62,0.0,11.677810645849684,-22.399051666259766,-24.310394287109375,-15.900379180908203
HARSH,4667.2,4667.2,01:17:47.20,01:17:47.20,0.0,14.918669044495969,-26.362510681152344,-29.528079986572266,3.3382530212402344
SWELL,4668.992,4668.992,01:17:48.99,01:17:48.99,0.0,0.0,-29.65041732788086,-32.226715087890625,4.864799499511719
SWELL,4674.048,4674.048,01:17:54.05,01:17:54.05,0.0,0.0,-29.736064910888672,-36.77836990356445,16.419538497924805
IMPACT,4674.4,4674.4,01:17:54.40,01:17:54.40,0.0,9.095361528606345,-26.358333587646484,-29.355247497558594,19.760231018066406
SWELL,4679.136,4679.136,01:17:59.14,01:17:59.14,0.0,0.0,-26.70631217956543,-29.959274291992188,19.454858779907227
IMPACT,4681.536,4681.536,01:18:01.54,01:18:01.54,0.0,17.88885653809365,-22.859010696411133,-25.304868698120117,-11.22939682006836
IMPACT,4683.808,4683.808,01:18:03.81,01:18:03.81,0.0,13.88581871731085,-23.18136978149414,-26.697139739990234,-12.194578170776367
HARSH,4683.84,4683.84,01:18:03.84,01:18:03.84,0.0,23.65776996996774,-26.129695892333984,-29.87859344482422,-6.350942611694336
DRUM_RUN,4684.032,4684.032,01:18:04.03,01:18:04.03,0.0,2.3692415466074324,-19.38874626159668,-21.661296844482422,12.130680084228516
SWELL,4684.32,4684.32,01:18:04.32,01:18:04.32,0.0,0.0,-29.63421058654785,-30.5013427734375,-0.32274818420410156
IMPACT,4685.216,4685.216,01:18:05.22,01:18:05.22,0.0,13.375003149851638,-21.501562118530273,-25.21187973022461,4.757879257202148
IMPACT,4688.416,4688.416,01:18:08.42,01:18:08.42,0.0,17.99041576757294,-21.121280670166016,-25.030813217163086,-10.996768951416016
HARSH,4688.48,4688.48,01:18:08.48,01:18:08.48,0.0,22.18386317047013,-24.06936264038086,-29.150775909423828,1.1427440643310547
SWELL,4689.344,4689.344,01:18:09.34,01:18:09.34,0.0,0.0,-27.86758041381836,-32.898406982421875,10.641119003295898
IMPACT,4689.44,4689.44,01:18:09.44,01:18:09.44,0.0,14.616728669737771,-21.336557388305664,-24.919445037841797,17.606943130493164
SWELL,4694.368,4694.368,01:18:14.37,01:18:14.37,0.0,0.0,-27.827030181884766,-30.250652313232422,-6.94085693359375
IMPACT,4696.992,4696.992,01:18:16.99,01:18:16.99,0.0,20.385644475085154,-24.886310577392578,-28.523239135742188,-1.8754920959472656
HARSH,4697.088,4697.088,01:18:17.09,01:18:17.09,0.0,24.44172430848828,-28.895090103149414,-34.78505325317383,2.91314697265625
SWELL,4699.488,4699.488,01:18:19.49,01:18:19.49,0.0,0.0,-29.75592803955078,-32.590030670166016,-10.894302368164062
IMPACT,4699.84,4699.84,01:18:19.84,01:18:19.84,0.0,12.871979825923487,-26.43149185180664,-30.366352081298828,-11.918365478515625
HIGH_LOAD,4700.8,4705.728,01:18:20.80,01:18:25.73,4.927999999999884,0.5439034792811266,-29.613952501358526,-34.49832852271295,0.7756073490265877
SWELL,4704.48,4704.48,01:18:24.48,01:18:24.48,0.0,0.0,-28.584558486938477,-33.93801498413086,7.642297744750977
SWELL,4709.472,4709.472,01:18:29.47,01:18:29.47,0.0,0.0,-30.944520950317383,-34.72703170776367,-5.330974578857422
SWELL,4714.912,4714.912,01:18:34.91,01:18:34.91,0.0,0.0,-39.251861572265625,-43.924476623535156,-10.43994140625
IMPACT,4715.072,4715.072,01:18:35.07,01:18:35.07,0.0,20.291787350572385,-22.674341201782227,-24.952144622802734,32.07591724395752
HARSH,4715.232,4715.232,01:18:35.23,01:18:35.23,0.0,22.866241022611362,-34.85972213745117,-42.414710998535156,20.397567749023438
IMPACT,4719.328,4719.328,01:18:39.33,01:18:39.33,0.0,9.47969361328863,-30.365245819091797,-33.16178894042969,-10.910215377807617
SWELL,4719.936,4719.936,01:18:39.94,01:18:39.94,0.0,0.0,-29.960853576660156,-31.988052368164062,5.9424591064453125
IMPACT,4720.704,4720.704,01:18:40.70,01:18:40.70,0.0,11.239894044498374,-27.479848861694336,-28.828338623046875,12.300016403198242
IMPACT,4721.664,4721.664,01:18:41.66,01:18:41.66,0.0,9.91339658740925,-25.078744888305664,-27.59314727783203,19.77152442932129
SWELL,4724.928,4724.928,01:18:44.93,01:18:44.93,0.0,0.0,-32.012977600097656,-36.52412414550781,-6.718910217285156
SWELL,4729.92,4729.92,01:18:49.92,01:18:49.92,0.0,0.0,-32.10342025756836,-35.286537170410156,-6.797004699707031
SWELL,4735.072,4735.072,01:18:55.07,01:18:55.07,0.0,0.0,-32.07730484008789,-36.73793411254883,-6.7895355224609375
SWELL,4740.16,4740.16,01:19:00.16,01:19:00.16,0.0,0.0,-32.13276672363281,-36.67185974121094,-6.148326873779297
SWELL,4745.184,4745.184,01:19:05.18,01:19:05.18,0.0,0.0,-30.46094512939453,-34.25832748413086,-7.677371978759766
IMPACT,4746.496,4746.496,01:19:06.50,01:19:06.50,0.0,9.021282217546721,-25.451519012451172,-29.482919692993164,-10.877323150634766
SWELL,4750.272,4750.272,01:19:10.27,01:19:10.27,0.0,0.0,-30.0900936126709,-33.23338317871094,-6.853948593139648
SWELL,4755.552,4755.552,01:19:15.55,01:19:15.55,0.0,0.0,-30.659191131591797,-33.1650390625,3.937410354614258
SWELL,4760.608,4760.608,01:19:20.61,01:19:20.61,0.0,0.0,-28.531362533569336,-31.246070861816406,-8.209228515625
HIGH_LOAD,4761.536,4766.688,01:19:21.54,01:19:26.69,5.152000000000044,0.5446032368359358,-28.66232711886182,-30.881206736152556,-0.014212337540991512
IMPACT,4764.384,4764.384,01:19:24.38,01:19:24.38,0.0,9.112876379455413,-25.697158813476562,-30.41082000732422,16.15131187438965
IMPACT,4765.248,4765.248,01:19:25.25,01:19:25.25,0.0,12.873472094942807,-27.66505241394043,-28.739622116088867,-9.2093505859375
SWELL,4765.696,4765.696,01:19:25.70,01:19:25.70,0.0,0.0,-31.218660354614258,-33.178131103515625,0.8607807159423828
IMPACT,4767.296,4767.296,01:19:27.30,01:19:27.30,0.0,9.001691978413655,-27.935922622680664,-29.19391441345215,-9.426036834716797
SWELL,4770.784,4770.784,01:19:30.78,01:19:30.78,0.0,0.0,-24.37073516845703,-25.57999610900879,-9.97926139831543
HARSH,4772.032,4772.032,01:19:32.03,01:19:32.03,0.0,13.06530834048396,-29.036481857299805,-31.152803421020508,-8.947795867919922
HIGH_LOAD,4772.064,4787.52,01:19:32.06,01:19:47.52,15.456000000000131,0.5155951318432257,-27.356610376972796,-29.1483298057367,-7.676764523687441
SWELL,4775.968,4775.968,01:19:35.97,01:19:35.97,0.0,0.0,-34.3342170715332,-38.52356719970703,-6.667324066162109
SWELL,4781.248,4781.248,01:19:41.25,01:19:41.25,0.0,0.0,-25.064605712890625,-25.887855529785156,-9.276878356933594
IMPACT,4784.928,4784.928,01:19:44.93,01:19:44.93,0.0,9.112997292794795,-24.080581665039062,-26.178722381591797,-7.954933166503906
HARSH,4784.992,4784.992,01:19:44.99,01:19:44.99,0.0,18.443345884673498,-28.1119384765625,-31.153669357299805,-6.171030044555664
SWELL,4786.272,4786.272,01:19:46.27,01:19:46.27,0.0,0.0,-31.033994674682617,-36.35234069824219,10.915346145629883
IMPACT,4789.12,4789.12,01:19:49.12,01:19:49.12,0.0,8.788859763165524,-19.563478469848633,-20.872486114501953,-12.562540054321289
SWELL,4791.456,4791.456,01:19:51.46,01:19:51.46,0.0,0.0,-20.14305305480957,-20.505931854248047,-7.998981475830078
RECOVERY,4793.248,4798.688,01:19:53.25,01:19:58.69,5.440000000000509,-0.23553801183176487,-35.05793108577617,-35.134985695108334,-10.008014188175313
SWELL,4796.608,4796.608,01:19:56.61,01:19:56.61,0.0,0.0,-34.65338897705078,-34.77561569213867,-10.933982849121094
HIGH_LOAD,4801.376,4809.024,01:20:01.38,01:20:09.02,7.648000000000138,0.52176485013935,-46.539598019917804,-48.960212326049806,11.210268680254618
SWELL,4801.568,4801.568,01:20:01.57,01:20:01.57,0.0,0.0,-44.87279510498047,-45.807918548583984,9.758529663085938
IMPACT,4804.032,4804.032,01:20:04.03,01:20:04.03,0.0,10.05183720088754,-46.83101272583008,-49.456790924072266,10.404754638671875
IMPACT,4804.8,4804.8,01:20:04.80,01:20:04.80,0.0,9.497235847177969,-44.78786849975586,-48.081912994384766,15.103591918945312
SWELL,4806.848,4806.848,01:20:06.85,01:20:06.85,0.0,0.0,-50.42951202392578,-52.17378234863281,7.169124603271484
IMPACT,4807.424,4807.424,01:20:07.42,01:20:07.42,0.0,9.553713294935108,-47.75800704956055,-54.09039306640625,18.47386932373047
IMPACT,4808.16,4808.16,01:20:08.16,01:20:08.16,0.0,14.45021123782677,-45.20014953613281,-52.2615852355957,20.498027801513672
HARSH,4808.352,4808.352,01:20:08.35,01:20:08.35,0.0,20.303833942064742,-46.480194091796875,-50.34656524658203,15.263519287109375
IMPACT,4808.96,4808.96,01:20:08.96,01:20:08.96,0.0,11.677278149622477,-40.92121124267578,-47.36186981201172,20.773052215576172
HIGH_LOAD,4811.552,4819.264,01:20:11.55,01:20:19.26,7.712000000000444,0.6045970752566482,-41.23612280128416,-45.04633588239181,22.71194677116457
BARRAGE,4811.776,4818.976,01:20:11.78,01:20:18.98,7.199999999999818,1.2952697441210608,-40.886191587532515,-44.74518058574305,23.782306063491685
SWELL,4812.032,4812.032,01:20:12.03,01:20:12.03,0.0,0.0,-44.34868240356445,-46.80207061767578,21.32845687866211
IMPACT,4813.536,4813.536,01:20:13.54,01:20:13.54,0.0,8.533161071442242,-39.305747985839844,-45.21621322631836,31.665712356567383
IMPACT,4814.4,4814.4,01:20:14.40,01:20:14.40,0.0,10.102114464122598,-44.67405700683594,-50.26534652709961,24.582534790039062
HARSH,4814.464,4814.464,01:20:14.46,01:20:14.46,0.0,19.77130077853267,-46.58272171020508,-51.670501708984375,23.609039306640625
IMPACT,4816.416,4816.416,01:20:16.42,01:20:16.42,0.0,11.168721944679524,-35.575340270996094,-40.006004333496094,28.52383041381836
DRUM_RUN,4816.64,4816.64,01:20:16.64,01:20:16.64,0.0,2.4048577420463784,-33.10081100463867,-35.64375305175781,32.49609375
SWELL,4817.184,4817.184,01:20:17.18,01:20:17.18,0.0,0.0,-47.873497009277344,-50.539039611816406,5.874183654785156
HARSH,4818.784,4818.784,01:20:18.78,01:20:18.78,0.0,16.326583557322675,-46.34893798828125,-50.119930267333984,13.13589859008789
IMPACT,4819.424,4819.424,01:20:19.42,01:20:19.42,0.0,8.957484011298432,-45.895355224609375,-50.377357482910156,13.424522399902344
SWELL,4822.688,4822.688,01:20:22.69,01:20:22.69,0.0,0.0,-43.44310760498047,-45.35746765136719,-0.6978759765625
SWELL,4827.712,4827.712,01:20:27.71,01:20:27.71,0.0,0.0,-38.333736419677734,-40.126380920410156,-8.159439086914062
SWELL,4832.736,4832.736,01:20:32.74,01:20:32.74,0.0,0.0,-35.33483123779297,-37.46357727050781,3.0551185607910156
SWELL,4837.728,4837.728,01:20:37.73,01:20:37.73,0.0,0.0,-30.41988754272461,-32.86644744873047,3.1967430114746094
SWELL,4842.88,4842.88,01:20:42.88,01:20:42.88,0.0,0.0,-34.78602981567383,-36.700252532958984,5.136318206787109
SWELL,4847.904,4847.904,01:20:47.90,01:20:47.90,0.0,0.0,-31.67618179321289,-34.32331466674805,1.937652587890625
RECOVERY,4848.992,4862.752,01:20:48.99,01:21:02.75,13.760000000000218,-0.14595621162640146,-72.91886998988964,-74.3723293851923,0.8392604015491627
