second,rms_db,onset,impact,harsh,swell,load,timestamp
4750,-12.944943,1.0215814,0.6853504064010498,0.5046194192570898,1.3732027,0.6290715026825173,01:19:10.00
4751,-12.087838,0.96894217,0.79540375915105,0.8986971791400615,-0.25590232,0.8488888797399694,01:19:11.00
4752,-14.724371,1.0659099,0.6646530863512393,0.24244436796452085,0.20074612,0.5083583832608063,01:19:12.00
4753,-13.816153,1.2238184,0.9496773880582314,0.4345386068753909,0.71820194,0.7541382895911535,01:19:13.00
4754,-13.555469,1.0109785,0.6933850086017341,0.4949967980637822,0.09251717,0.626726501034081,01:19:14.00
4755,-13.266444,1.2269684,0.9412578331153424,0.3981431548792745,0.82859457,0.7363177398089296,01:19:15.00
4756,-11.785664,1.2840099,1.244989956907719,0.957394566842644,0.92512786,1.1345412563448436,01:19:16.00
4757,-11.956593,1.1513435,0.969802803050372,0.652146840200899,0.25999132,0.850299938520853,01:19:17.00
4758,-11.426172,1.0403196,0.8211237435192789,0.6082586532595595,0.45901272,0.744544531150434,01:19:18.00
4759,-12.146125,1.0145552,0.7582283660695788,0.5421777307412103,0.14060088,0.6794999819583727,01:19:19.00
4760,-12.750489,1.0242517,0.7633416216393684,0.5758654199303924,0.24141937,0.69848396199029,01:19:20.00
4761,-13.017906,1.059508,0.8391568197960205,0.6456216082020517,0.49252003,0.7683710756362198,01:19:21.00
4762,-12.976473,1.0855209,0.992193503359633,0.931289956265609,0.581889,0.9677398667151376,01:19:22.00
4763,-10.31316,1.275563,1.1290675868703839,0.6737222035376477,0.493238,0.9591904284329263,01:19:23.00
4764,-15.0108,1.1461068,1.1028753333701335,1.027847542300321,-1.1479435,1.06280022684668,01:19:24.00
4765,-17.567297,1.5717487,1.394796445522608,0.4905715705615944,1.1901008,1.0321340882291945,01:19:25.00
4766,-14.161575,1.0309098,0.618819709727192,0.1652063169190019,0.63475037,0.445928034289783,01:19:26.00
4767,-13.679949,1.293346,1.090259463331604,0.5070250712272373,1.1325185,0.8590731444048493,01:19:27.00
4768,-10.427415,0.9141217,0.783900192314988,0.7989377987545269,0.5295036,0.7858226652672671,01:19:28.00
4769,-11.099828,1.1271104,1.0584924234547912,0.8716600381835823,0.018512595,0.980485020801375,01:19:29.00
4770,-13.6719675,1.0329635,0.9218120299493411,0.9530899582831304,0.30878004,0.9317755085931575,01:19:30.00
4771,-14.165585,0.8812123,0.6903877201473715,0.8539376876893061,0.114341915,0.7536605115874172,01:19:31.00
4772,-11.876236,1.1577302,1.129432862234387,0.9864171837678251,0.37776726,1.0647652409397517,01:19:32.00
4773,-13.281628,1.1000018,1.0324557361688949,0.9777803913185606,0.4212989,1.0028968361828328,01:19:33.00
4774,-14.804748,1.0444258,0.9389041080227533,1.0120891212586243,0.23042573,0.9632021940720711,01:19:34.00
4775,-14.046262,0.88299453,0.7116895502224263,0.8562018855440937,0.123036005,0.762461548182097,01:19:35.00
4776,-12.809671,1.1967883,1.166326233211204,1.0098424270999642,0.85967404,1.0978391046964768,01:19:36.00
4777,-12.38222,1.0520611,0.9565907431233035,0.9129687215249499,0.6146031,0.9347089208608433,01:19:37.00
4778,-12.626846,1.1136869,1.015705386682893,0.8873644772546565,0.21818066,0.9611043401400462,01:19:38.00
4779,-11.753494,0.9588818,0.8239477609419551,0.8437462626512363,0.2635151,0.8289201896256165,01:19:39.00
4780,-12.928397,1.1164834,1.0403722204854093,0.9578456676742643,0.55379575,1.003631290306464,01:19:40.00
4781,-12.554228,1.1197377,1.0234695138198033,0.9168353863268406,0.46410754,0.9792030282370197,01:19:41.00
4782,-11.304718,0.9589268,0.8548842894061768,0.9495645274640764,0.28107595,0.890912135419839,01:19:42.00
4783,-12.261334,1.1591798,1.1394350072612844,1.0502080714804962,0.54836553,1.0980190327475063,01:19:43.00
4784,-12.312879,1.1445477,1.106181220306673,1.0024994560856357,0.37951687,1.0569742784187142,01:19:44.00
4785,-12.044693,1.1215419,1.1150794841695144,1.1217739841887986,0.03570901,1.1130628698564191,01:19:45.00
4786,-14.333374,1.2894415,1.279491206650024,1.1209957393342866,1.2578262,1.2133326167397556,01:19:46.00
4787,-7.017476,0.9762506,0.7037264803929606,0.35714613021652386,0.84415454,0.5794661131439713,01:19:47.00
4788,-9.488766,1.0545877,0.7680725631239006,0.29784525099151105,0.96308327,0.589714072858031,01:19:48.00
4789,-6.756368,1.3481346,1.3784001769640855,0.8023480528578822,0.100432776,1.1483201577749231,01:19:49.00
4790,-9.946031,1.2188535,1.137652850596417,0.7594425496796039,0.85613686,0.9916413564122613,01:19:50.00
4791,-7.215329,0.9566688,0.7657591302048264,0.5373533369783601,0.1962322,0.6781030450811281,01:19:51.00
4792,-12.012671,0.8416404,0.33190808268503674,-0.04903769873117196,-1.9936378,0.19313595660008295,01:19:52.00
4793,-19.893688,0.7479342,0.09449986879385285,-0.2172879458171285,-0.44306082,-0.024244892775330335,01:19:53.00
4794,-18.711718,0.5661169,-0.2497578929781071,-0.48819725923087576,0.17968787,-0.333218300462173,01:19:54.00
4795,-18.161232,0.55671304,-0.26527833624009384,-0.5034234482121677,-0.08783625,-0.3468590946088662,01:19:55.00
4796,-19.543627,0.5241652,-0.31960294750901397,-0.5118682117951722,-0.64887923,-0.38263094489581084,01:19:56.00
4797,-22.045452,0.6438561,-0.14015472009693256,-0.432680577537185,-0.6256488,-0.24973906579084673,01:19:57.00
4798,-24.231226,0.71809936,-0.026663642843270264,-0.37196394004893923,-0.68069977,-0.16387843986240963,01:19:58.00
4799,-26.82463,0.9386211,0.3486668905213824,-0.1547565292108025,-0.69513875,0.12892993929922697,01:19:59.00
4800,-29.329248,1.1601714,0.775550015814619,0.21377070051026226,-0.38087836,0.510642064099269,01:20:00.00
4801,-29.898582,1.2912842,1.0278112486373885,0.6353396268156261,0.2545881,0.8309037681598013,01:20:01.00
4802,-29.01852,1.3915868,1.2128741927931685,0.8072324528060492,0.07769646,1.0154394037394936,01:20:02.00
4803,-32.497574,1.2549973,0.9445549899775596,0.5089719632142423,-0.2810023,0.7301723225384084,01:20:03.00
4804,-31.595243,1.4248395,1.1585688067094495,0.6890845490655375,0.18956415,0.9444559801162746,01:20:04.00
4805,-32.49133,1.390464,1.0924976032323501,0.6384396502292852,-0.42956808,0.8835757577173904,01:20:05.00
4806,-34.468475,1.0822041,0.655310066066339,0.534339532750974,0.6598984,0.5786978608799036,01:20:06.00
4807,-32.06511,1.266893,0.96119288837783,0.8260093315636734,-0.22912526,0.8871377276743332,01:20:07.00
4808,-31.548828,1.9008718,1.9199672792375855,1.095304726054766,0.7178863,1.5433104910880928,01:20:08.00
4809,-32.11957,0.91673774,0.39165274192823457,0.27658005003656855,0.007806297,0.32183023854830745,01:20:09.00
4810,-30.732069,1.0026196,0.4381549115113207,0.1372687044861197,0.77246255,0.3041851863818211,01:20:10.00
4811,-28.609682,1.4123842,1.1702414909902292,0.685611197143547,-0.33757457,0.9533853450079156,01:20:11.00
4812,-29.423708,1.3063896,0.9782545706723855,0.6322315032231834,0.918277,0.8254340866775909,01:20:12.00
4813,-27.758326,1.6402286,1.3112859546370077,0.31507664130931873,0.48943055,0.9031256929885861,01:20:13.00
4814,-26.48694,1.6726558,1.5582235810501692,1.014319894165716,0.44614854,1.333005995393278,01:20:14.00
4815,-28.213041,1.5931295,1.3997404499139798,0.7418733416815233,0.5388604,1.1166194762119077,01:20:15.00
4816,-24.526669,1.5815688,1.4449320648929507,0.9019258267924272,1.3512058,1.221261868725028,01:20:16.00
4817,-23.65923,1.5432152,1.3856102685641334,0.6722032955840886,1.0894021,1.0813421934091447,01:20:17.00
4818,-23.646296,1.5340927,1.4365389865842821,0.8410351245759721,-1.5181102,1.1749939127059497,01:20:18.00
4819,-30.657331,1.069915,0.5781152299470294,0.2574624825977096,-0.2739031,0.4313007440820806,01:20:19.00
4820,-30.123396,1.0355403,0.461025064449628,0.0467292657719486,-0.05443777,0.2825788021699409,01:20:20.00
4821,-30.2511,1.0267029,0.4456310454799036,0.0288007563127628,0.20941384,0.2659316062318738,01:20:21.00
4822,-28.746304,0.8194068,0.13994295004487764,-0.0837441583411337,0.396931,0.04508787626583915,01:20:22.00
4823,-26.437786,0.8198973,0.11270256975660983,-0.13370919854322366,0.37812334,0.016580869119463215,01:20:23.00
4824,-26.224861,0.72077966,-0.05173511919161902,-0.25756589354510795,-0.4349595,-0.13113059406001357,01:20:24.00
4825,-27.279243,0.7416517,-0.04216644547973474,-0.2254331025645326,0.40976423,-0.11069127072537807,01:20:25.00
4826,-24.020798,0.7542027,0.009934220502735529,-0.22156431561046322,0.49781066,-0.07579401689111188,01:20:26.00
4827,-23.478697,0.68977517,-0.06459670146342167,-0.18727879566278754,-0.085049205,-0.10372472436570504,01:20:27.00
4828,-24.069017,0.74697715,-0.0038219716055060966,-0.14168013904097707,-0.1868291,-0.04693650087776646,01:20:28.00
4829,-23.494976,0.7501729,0.013306270877857738,-0.16606972497563505,0.13251649,-0.04950375213639711,01:20:29.00
4830,-24.034609,0.8442477,0.17491550952399118,-0.024762272250798415,-0.06459915,0.10243598611703902,01:20:30.00
4831,-24.155796,0.86159587,0.3179235055908571,0.2827773623777565,0.23513186,0.3075343370028809,01:20:31.00
4832,-21.647896,0.9509646,0.6025407086491796,0.5579480489401288,0.7797384,0.5786977959568361,01:20:32.00
4833,-19.315712,0.9184428,0.43679702483997895,0.2758878636771408,0.78620434,0.38223569967056736,01:20:33.00
4834,-17.81601,0.8441494,0.3101882101696919,0.28422771798954705,0.20736308,0.3216274431049712,01:20:34.00
4835,-17.63657,0.8036198,0.23161582789200172,0.2589555965988481,0.31293845,0.2694730234904009,01:20:35.00
4836,-17.644522,0.73241866,0.10573281357725076,0.12322457805741799,0.017254995,0.13697626675778707,01:20:36.00
4837,-16.78001,0.8114342,0.21485941104429346,0.05385712680411328,0.52341384,0.16860438436698788,01:20:37.00
4838,-15.670697,0.8306442,0.2746790608300036,0.28095045473944674,0.39134732,0.3073111788715938,01:20:38.00
4839,-15.289863,0.7729292,0.19042376434759456,0.15114555978530153,0.050985236,0.1988934078018106,01:20:39.00
4840,-15.7541685,0.7240565,0.11953400144480031,0.2848661331529241,-0.15221295,0.22320140771013086,01:20:40.00
4841,-18.142937,0.72539943,0.04619304208346126,-0.04851038473849177,-0.33349034,0.028834556561114152,01:20:41.00
4842,-18.629396,0.7233861,0.02671609112375515,-0.11980322353763329,0.08660952,-0.015449248923977746,01:20:42.00
4843,-17.575325,0.82166857,0.19516183157919853,0.0013443948373097635,0.3830527,0.13530910274619537,01:20:43.00
4844,-17.013231,0.7524534,0.14201589023843741,0.033972359841200034,0.04207508,0.1149608178673069,01:20:44.00
4845,-18.488342,0.71183735,0.060240195455137,-0.05878040405604827,-0.010666001,0.025640219762994156,01:20:45.00
4846,-16.217556,0.80954653,0.18912485354306266,-0.0788852580093682,0.95968336,0.09730891604914126,01:20:46.00
4847,-14.897762,0.7796282,0.19445914030686684,0.020581717305045658,-0.32185322,0.14098036977000294,01:20:47.00
4848,-18.305967,0.69200647,0.02267270490478619,-0.006141404445119716,-0.70179296,0.02895445817114152,01:20:48.00
4849,-20.817524,0.6373494,-0.11657899284658516,-0.13639719729272287,-0.9304633,-0.10651279020403853,01:20:49.00
4850,-25.177416,0.63604754,-0.19520959239518484,-0.2749327844259751,-1.233847,-0.21373445626662357,01:20:50.00
4851,-29.181374,0.5998722,-0.3233076256417617,-0.39001903576790586,-1.0131863,-0.3395982227089329,01:20:51.00
4852,-30.999603,0.48427227,-0.586281943090514,-0.6358913698700036,-0.7332795,-0.596812865477868,01:20:52.00
4853,-33.464386,0.44914263,-0.7105957033300186,-0.812117941674669,-1.7315049,-0.7452942994837439,01:20:53.00
4854,-41.032677,0.3312267,-1.0273919761058565,-1.0738443638511501,-3.396281,-1.0450669207706238,01:20:54.00
4855,-54.65355,0.13048479,-1.5046975747098115,-1.3668107075406972,-5.292795,-1.4585019599383942,01:20:55.00
4856,-73.506874,0.01584376,-1.8404751993418016,-1.5065911136615946,-5.063233,-1.7401433027437059,01:20:56.00
4857,-80.0,0.0,-1.6243403188509227,-0.8605530186570384,-2.1144483,-1.394984130662512,01:20:57.00
4858,-80.0,0.0,-1.3862944909694646,-0.23969497230126544,-1.5839764,-1.0360894814719692,01:20:58.00
4859,-80.0,0.0,-1.2902104131318992,-0.037785628207292546,-1.5797857,-0.9177069470022077,01:20:59.00
4860,-80.0,0.0,-1.296635799542381,0.23432785196845055,-1.5797697,-0.790728211588722,01:21:00.00
4861,-80.0,0.0,-1.4479934278252486,0.2710984909749649,-1.4519975,-0.8189013644962408,01:21:01.00
4862,-78.62632,0.0002126174,-1.6690914019721694,-0.672924540628792,1.55346,-1.3188631564621842,01:21:02.00
4863,-58.154114,0.33102483,-0.7902427578725572,-0.1151092614621956,1.704022,-0.5598659288273491,01:21:03.00
4864,-57.305897,0.37051782,-0.5938784435954364,0.30138734820409324,-0.90831584,-0.2779380755439359,01:21:04.00
4865,-57.00244,0.31412336,-0.7948548323249842,-0.09709180700724539,-1.0576278,-0.5547399937552266,01:21:05.00
4866,-58.80496,0.2915461,-0.9154586589217905,-0.25258547327421915,-1.324532,-0.6843173617206967,01:21:06.00
4867,-59.49064,0.27873853,-0.8827565250160435,-0.10161516416615508,-0.7226419,-0.6073323896789122,01:21:07.00
4868,-57.029926,0.4064827,-0.45353402818531735,0.6583788703529347,-0.33678165,-0.047010002001070535,01:21:08.00
4869,-55.132618,0.46947652,-0.27998322710421975,0.9198781593261582,-0.7115824,0.1647485247495,01:21:09.00
4870,-56.440147,0.43270114,-0.3324590286360265,1.0141721738404634,0.4254648,0.1719428671331546,01:21:10.00
4871,-49.279858,0.98157924,0.5020191696989278,1.2988522092371897,-1.2591293,0.7926566741962078,01:21:11.00
4872,-53.23378,0.58358043,-0.07631875788925177,1.0620312539772137,0.22849289,0.3441298136582879,01:21:12.00
4873,-47.086296,0.8412514,0.3151952389612248,1.0587058925282142,0.088681795,0.5845798316060038,01:21:13.00
4874,-54.328518,0.5175588,-0.21951129294920935,1.0013678837547035,-2.9831831,0.23388214286249015,01:21:14.00
4875,-57.30813,0.37795818,-0.5109566502019426,0.7626895441175345,1.6687554,-0.03162071700815366,01:21:15.00
4876,-37.331604,1.4767525,1.2214418907241982,1.3029296498646,0.67482644,1.244048072462216,01:21:16.00
4877,-52.190315,0.6455983,0.10770607283913591,2.0091716502034744,-3.5302355,0.8736590759966937,01:21:17.00
4878,-57.501858,0.42805746,-0.35586069211321475,1.2125411586315105,0.14007322,0.2503579788731487,01:21:18.00
4879,-47.620228,0.7965437,0.1880461925372206,0.8097181367606779,0.6885788,0.40340550218669213,01:21:19.00
4880,-49.246986,0.50629914,-0.16755535199660346,0.7741954480555401,-2.0175235,0.16276704428549948,01:21:20.00
4881,-53.547955,0.1427199,-0.6469589469668854,0.553347892660993,-0.39009866,-0.24833113293756856,01:21:21.00
4882,-49.104458,0.1855802,-0.427848833640048,0.8410588657016533,-0.106339596,-0.009601196765600402,01:21:22.00
4883,-47.32641,0.4843999,0.07946782498956652,1.3634928201448895,-1.4178281,0.5145249445551973,01:21:23.00
4884,-50.923,0.14303616,-1.0602080388125534,-0.3603512860413216,-0.793642,-0.8057324311132656,01:21:24.00
4885,-49.530003,0.07951382,-1.2395344846582776,-0.7453433482939985,-0.5596671,-1.0587433615946822,01:21:25.00
4886,-48.49027,0.09858165,-1.2601757774432898,-0.8379546116019319,-1.1760955,-1.100660144131934,01:21:26.00
4887,-51.721153,0.20849706,-1.0821550017246182,-0.618417105608319,-1.1275948,-0.911684725178234,01:21:27.00
4888,-47.880444,0.17718259,-1.1390244356173254,-0.7792248625351834,0.026631502,-1.009333356102282,01:21:28.00
4889,-47.727478,0.12366685,-1.2734007909571323,-0.9207091581132947,-1.6119442,-1.1376753987498918,01:21:29.00
4890,-51.51421,0.08993306,-1.1141657063815116,-0.49265607154257757,-1.1161608,-0.9037220327955781,01:21:30.00
4891,-49.484596,0.14672633,-0.951994239831419,-0.28640373553054327,0.31952462,-0.7208877426794459,01:21:31.00
4892,-42.949425,0.2084425,-0.9184394225980483,-0.4862987920016538,-0.09582104,-0.759867710215773,01:21:32.00
4893,-45.152786,0.23985367,-0.8365762718307235,-0.30764454277195896,-1.1278014,-0.6505917903904315,01:21:33.00
4894,-45.36136,0.30963936,-0.8649974406407094,-0.5747133579666803,-0.51418215,-0.7646226280459402,01:21:34.00
4895,-43.917576,0.26018468,-1.0417778723201216,-0.8057933941576702,-0.6896412,-0.947626602756402,01:21:35.00
4896,-43.500687,0.259527,-1.0698758063781293,-0.892309548008647,0.30748612,-0.9999045125556038,01:21:36.00
4897,-35.006474,1.4623128,1.0434280515981584,0.7025525726249464,2.3331053,0.8992885561377043,01:21:37.00
4898,-32.249027,1.7648251,1.468815399387318,0.6303903691828872,-0.463778,1.1206958986897277,01:21:38.00
4899,-39.38019,1.3279146,0.678229787679629,-0.05394323323836477,-2.5106325,0.3605554597551936,01:21:39.00
4900,-49.59404,0.29121837,-1.105153196001891,-0.9228697816132337,-1.5860043,-1.0391668997461398,01:21:40.00
4901,-42.322292,1.0318781,0.2434613020829182,-0.0033444140195302546,3.0069404,0.1253665291561616,01:21:41.00
4902,-34.471912,1.4031829,0.9938540317227149,0.6190578599562363,-0.6087889,0.8254317481437754,01:21:42.00
4903,-41.93529,1.0225052,0.2481489252778147,-0.14405191815207818,-1.6912712,0.06518646873086699,01:21:43.00
4904,-45.46787,0.34978923,-0.9136949456189651,-0.8616096683264245,-1.532793,-0.9070223752904569,01:21:44.00
4905,-49.22177,0.17961742,-1.3535455854409055,-1.2964079561128252,-1.202919,-1.3370415412617247,01:21:45.00
4906,-46.06161,0.6493677,-0.480439362634915,-0.6009097904684324,2.3855371,-0.5395637370682604,01:21:46.00
4907,-32.247025,1.5759147,1.1976273906875314,0.5483689741250809,1.069866,0.9370263530209321,01:21:47.00
4908,-36.009113,1.3969342,0.8771148321772707,0.3936284930034866,-0.5131679,0.6795144725879577,01:21:48.00
4909,-37.532963,1.0609816,0.4238853703779567,0.2967635600836253,-0.44171476,0.36488362533600066,01:21:49.00
4910,-38.837673,0.92910695,0.16833227073492046,0.006485051382019555,-1.1331939,0.09496676621879237,01:21:50.00
4911,-45.148724,0.72190285,-0.1877017774184886,-0.145673009340506,-1.6136762,-0.1932588035886044,01:21:51.00
4912,-42.67004,0.91861796,0.024267987286826512,-0.28051456069822717,1.173746,-0.11230472009890255,01:21:52.00
4913,-43.832657,0.9038106,0.14840376077341802,0.2346054121259656,-2.2786286,0.16635420247508656,01:21:53.00
4914,-48.362827,0.18678255,-1.3442800577960858,-1.2864633667723893,-0.84538937,-1.3263166280274847,01:21:54.00
4915,-47.490788,0.17974526,-1.340673040932117,-1.2810632949994933,-0.79450846,-1.3220296998281589,01:21:55.00
4916,-47.910538,0.23423757,-1.2417111589708787,-1.200302234004121,0.11683409,-1.231399806245516,01:21:56.00
4917,-41.86336,0.38398445,-0.9424713648808296,-1.075471959433642,-0.21096952,-1.0007646406189512,01:21:57.00
4918,-40.960964,0.75655234,-0.21078232896014598,-0.326329502866691,1.8661721,-0.26704965258985114,01:21:58.00
4919,-29.409359,1.3289193,0.6362792744180472,-0.2702696428635271,1.423369,0.2775451563505053,01:21:59.00
4920,-29.546043,1.3770179,0.7886870303651686,-0.003277189087948305,-0.6511217,0.4742921153514824,01:22:00.00
4921,-39.097416,1.1080071,0.46895476547330905,0.45129281961152246,-3.117205,0.4512940537113664,01:22:01.00
4922,-46.769444,0.3027939,-1.0672105553431313,-0.9631984244552293,0.36052442,-1.0351984383418815,01:22:02.00
4923,-31.251429,1.4429195,0.8179937373630888,-0.12566818035211802,2.479807,0.4365563365351122,01:22:03.00
4924,-35.384846,1.2682309,0.5509204751580342,-0.11280929010743011,-1.4336997,0.2817207995528452,01:22:04.00
4925,-35.299995,1.2696011,0.5739071031358801,-0.11462871672850695,0.86688995,0.29080908232545455,01:22:05.00
4926,-36.52544,1.2192181,0.41800865293089734,-0.3377104580468624,-2.2223701,0.1088288530803206,01:22:06.00
4927,-46.83632,0.30570048,-1.0802514616496786,-1.0461505877307233,-1.9236934,-1.074567266014854,01:22:07.00
4928,-44.81158,0.5472307,-0.36464358253024765,-0.1393505479237648,1.0742342,-0.3014090985522839,01:22:08.00
4929,-39.990395,1.2758032,0.8272887664729613,0.8857889153561056,1.2079891,0.8431423326319046,01:22:09.00
4930,-31.882586,1.4303364,0.9285762718273717,0.2558738174863301,0.37300953,0.6603385256106391,01:22:10.00
4931,-40.2066,0.72879046,-0.12081934778043286,-0.07507484832614951,-1.3960571,-0.11486097866064274,01:22:11.00
4932,-36.92551,0.9018335,-0.014652820215288185,-0.4124029620693594,0.0892201,-0.1737977314017985,01:22:12.00
4933,-37.188576,0.83263683,-0.081495745498591,-0.3712877533882924,1.2178452,-0.1986486851937976,01:22:13.00
4934,-31.667112,1.3454366,0.7303005070945504,-0.05089483172794459,-1.0817122,0.411648396086916,01:22:14.00
4935,-43.54063,0.5343621,-0.6796672839024872,-0.8260837058455932,-0.94488925,-0.7440656444944824,01:22:15.00
4936,-36.327366,1.2998496,0.7458452809075691,0.22354903225570968,0.9289293,0.5244702709162311,01:22:16.00
4937,-32.05858,1.3397094,0.8805198909878631,0.4186812018129808,-0.05912001,0.6933580795538461,01:22:17.00
4938,-39.236385,0.8047819,-0.04184339014808489,-0.17290209367919374,-0.6196209,-0.10417893105194202,01:22:18.00
4939,-39.637955,0.9773356,0.24584773816200592,0.043213946514480496,-1.172415,0.14991735694011182,01:22:19.00
4940,-43.34311,0.8957994,0.07649729494664097,0.042565250521923795,0.17135589,0.0457163939860408,01:22:20.00
4941,-34.858925,1.0906055,0.3601888408723696,-0.04526018495415382,1.1643066,0.19439283854126926,01:22:21.00
4942,-39.076668,0.7527086,-0.2927504362567489,-0.6100363939575361,-0.5306075,-0.4243205435978522,01:22:22.00
4943,-30.352247,1.5623698,1.0082693680476518,0.0365207803526337,0.9394133,0.6204858511394044,01:22:23.00
4944,-34.795597,1.021618,0.18747366988749808,-0.32823036740253897,-1.733628,-0.022787331217001508,01:22:24.00
4945,-43.34435,0.4055311,-0.8720874132132551,-0.9352844362273105,-1.1769531,-0.9074568770338339,01:22:25.00
4946,-37.142036,1.0261916,0.12787454354664882,-0.5375307507739955,2.0937636,-0.1481086332327789,01:22:26.00
4947,-32.518475,1.5091846,1.0060637710286229,0.24623364347233664,-0.99989414,0.697489044333096,01:22:27.00
4948,-43.261,0.8087318,-0.18660891152573786,-0.4382073320717019,-2.0814967,-0.2981114098316516,01:22:28.00
4949,-45.437405,0.3660006,-0.8690134233462063,-0.6502180444166371,-0.7770638,-0.7880675024599669,01:22:29.00
4950,-43.022404,0.6915529,-0.21690471237673611,-0.12575886286232227,1.8346227,-0.1972553684829252,01:22:30.00
4951,-33.256382,1.5609012,1.208855822727219,0.7079612868774668,-0.0082687,1.0055121585739661,01:22:31.00
4952,-39.76592,1.1002227,0.5527201117909871,0.47215923479772,-1.2673153,0.49679892081215576,01:22:32.00
4953,-41.833214,0.47344545,-0.6253987289935661,-0.6151240587507978,0.32618076,-0.6351762832910467,01:22:33.00
4954,-33.777428,1.0607233,0.263213705090577,-0.3639692616731724,1.7090199,0.00407408702639382,01:22:34.00
4955,-31.12349,1.4939917,0.9421774970404742,-0.048052755988656534,0.14688456,0.5342844511357443,01:22:35.00
4956,-32.935364,1.4040505,0.7734500606559445,-0.09921900293219627,-0.79916966,0.4164141930584807,01:22:36.00
4957,-38.118107,0.9740415,0.11875656964492463,-0.33390696227121996,-1.7312448,-0.07444544614761743,01:22:37.00
4958,-42.701283,0.19778346,-1.2006569165300844,-1.1287421656863363,-0.98272556,-1.1734524741867796,01:22:38.00
4959,-42.513622,0.19043128,-1.2293131398574548,-1.1760236957743946,-0.6293406,-1.2087170520553565,01:22:39.00
4960,-42.223637,0.17829065,-1.242428384997532,-1.1894939539678482,-0.7218476,-1.2222726014574716,01:22:40.00
4961,-39.197422,0.97008806,0.2481367356619546,0.29285012442576003,1.3283596,0.2555598086492726,01:22:41.00
4962,-38.061386,1.6388627,1.2226526884814026,0.5485579900956188,-0.9164705,0.9341054710936684,01:22:42.00
4963,-42.355038,0.92725277,0.042189571118998785,-0.12706437165981038,-1.1027215,-0.03766394951339454,01:22:43.00
4964,-39.69709,1.199651,0.5003657493846324,0.018349190108376053,0.8303738,0.2913877084766917,01:22:44.00
4965,-44.22692,0.6853141,-0.020028518442046485,0.456805122095064,-2.0873432,0.1413626048207243,01:22:45.00
4966,-47.5781,0.2278773,-0.9299042591812231,-0.5997049801930318,1.4185362,-0.8229249034985833,01:22:46.00
4967,-31.60355,1.9748292,1.8289112707191972,0.8604729951667028,2.2083917,1.4256797459146147,01:22:47.00
4968,-31.410852,2.0090046,1.8976199764806994,0.9784930666444903,0.26907536,1.511427658869411,01:22:48.00
4969,-34.99201,1.6652275,1.29107791146383,0.5490024333896076,-0.8328306,0.9818618984262751,01:22:49.00
4970,-33.789932,1.4924806,1.0346821758291271,0.18074149284333502,1.2109371,0.6712120638601248,01:22:50.00
4971,-33.580627,1.7629827,1.4747845767430083,0.7038935069672907,-0.2628046,1.1530761310279236,01:22:51.00
4972,-39.441814,1.0784463,0.35869528639099296,0.0243926596885918,-1.8725448,0.20854383023026635,01:22:52.00
4973,-38.84015,0.80839944,-0.0700535686589934,-0.38742624930344,1.9828713,-0.21355162437918332,01:22:53.00
4974,-31.680843,1.7745471,1.5094092514432462,0.598737725238487,0.7418944,1.1250334700520317,01:22:54.00
4975,-32.352722,1.7654961,1.402200452034979,0.2755201467688607,-0.023459384,0.9319459314845715,01:22:55.00
4976,-31.835577,1.4771737,1.0861824612498545,0.53139779502808,0.7384265,0.8498108869335741,01:22:56.00
4977,-34.968727,1.7259957,1.4423429587267154,0.7334602191923655,-0.09961341,1.1357616103127823,01:22:57.00
4978,-31.6313,1.6142153,1.2702104548859205,0.547014681352713,-0.24957408,0.9682322926485529,01:22:58.00
4979,-38.22364,1.2236737,0.6609235587241415,0.3276067548468902,0.19103059,0.5027111205375432,01:22:59.00
4980,-32.242374,1.7491378,1.4532381265556944,0.5630123033061273,1.2841051,1.0807469246522268,01:23:00.00
4981,-32.17178,1.4693009,1.0519387717510058,0.4347964586688831,-1.4116777,0.7907002923888128,01:23:01.00
4982,-39.480434,0.55463225,-0.5621544752640016,-0.6028322192111469,-0.21260606,-0.580327784501375,01:23:02.00
4983,-35.90081,1.20588,0.5427401513370632,-0.03097665740658519,-0.3127026,0.3018526340413292,01:23:03.00
4984,-39.878304,0.98442787,0.4013666841185815,0.4181218162222909,-1.1618257,0.38028953124198933,01:23:04.00
4985,-43.455627,0.48504046,-0.5605254991654226,-0.16435710453311925,-1.5300212,-0.40986480863352875,01:23:05.00
4986,-45.92465,0.15246336,-1.3414960147301045,-1.2450830742995802,-1.1354102,-1.305242709434428,01:23:06.00
4987,-45.880375,0.16438806,-1.3318440048922846,-1.2618562124463553,-0.11783772,-1.3058345536085063,01:23:07.00
4988,-41.83552,0.3586872,-0.5567239010869608,-0.2423137395705297,0.15309745,-0.45932455702955777,01:23:08.00
4989,-40.164204,0.26163957,-0.6091850134621328,-0.1195903912120761,-0.38428426,-0.44209062502255225,01:23:09.00
4990,-39.692055,0.44963375,-0.4358085847906961,-0.25518854148075276,-0.22083808,-0.38800764495568907,01:23:10.00
4991,-35.31308,0.9855977,0.3299626251845158,-0.03341010742678483,0.8664614,0.16346604330584805,01:23:11.00
4992,-38.50137,0.93653184,0.23248846466714312,-0.005041738626346545,-0.4736803,0.11439253601593143,01:23:12.00
4993,-30.21157,1.6066636,1.3478420094113275,0.8358382951392557,1.9994597,1.1366284938286275,01:23:13.00
